forest_cover_id,au_id,assignment_weight_basis,fragment_record_count,candidate_au_count,dominant_weight,total_weight,weight_share,tie_break_used,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,age_2020,site_index,origin_class,fire_origin_min_age,is_fire_origin,is_logging_origin
246,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.2496622634077084,3.2496622634077084,1.0,False,cwh,dm,x,hw,cw,89.0,29.0,fire_origin,80.0,True,False
247,cwh_dm_x_hw_cw,shape_area_ha,2,1,4.77173817054955,4.77173817054955,1.0,False,cwh,dm,x,hw,cw,89.0,29.0,fire_origin,80.0,True,False
279,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.250825134480701,2.250825134480701,1.0,False,cwh,dm,x,hw,cw,84.0,27.0,fire_origin,80.0,True,False
296,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.852849536643629,1.852849536643629,1.0,False,cwh,dm,x,hw,cw,21.0,28.0,logging_origin,80.0,False,True
306,cwh_dm_x_hw_cw,shape_area_ha,1,1,12.29754498366084,12.29754498366084,1.0,False,cwh,dm,x,hw,cw,89.0,27.0,fire_origin,80.0,True,False
320,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.287755350534113,1.287755350534113,1.0,False,cwh,dm,x,hw,cw,4.0,33.0,logging_origin,80.0,False,True
323,cwh_dm_x_hw_cw,shape_area_ha,1,1,4.210471298879258,4.210471298879258,1.0,False,cwh,dm,x,hw,cw,3.0,27.0,logging_origin,80.0,False,True
326,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.900188947123792,1.900188947123792,1.0,False,cwh,dm,x,hw,cw,4.0,31.0,logging_origin,80.0,False,True
330,cwh_dm_x_hw_cw,shape_area_ha,2,1,4.243679344340559,4.243679344340559,1.0,False,cwh,dm,x,hw,cw,69.0,29.0,logging_origin,80.0,False,True
336,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.725215145396696,1.725215145396696,1.0,False,cwh,dm,x,hw,cw,44.0,36.0,logging_origin,80.0,False,True
337,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.154992871175313,2.154992871175313,1.0,False,cwh,dm,x,hw,cw,46.0,31.0,logging_origin,80.0,False,True
353,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.1336785844203754,2.1336785844203754,1.0,False,cwh,dm,x,hw,cw,89.0,24.0,fire_origin,80.0,True,False
364,cwh_dm_x_hw_cw,shape_area_ha,2,1,3.9238549252068116,3.9238549252068116,1.0,False,cwh,dm,x,hw,cw,89.0,28.0,fire_origin,80.0,True,False
368,cwh_dm_x_hw_cw,shape_area_ha,1,1,0.3865451871879792,0.3865451871879792,1.0,False,cwh,dm,x,hw,cw,36.0,38.0,logging_origin,80.0,False,True
369,cwh_dm_x_hw_cw,shape_area_ha,1,1,0.2198408431633217,0.2198408431633217,1.0,False,cwh,dm,x,hw,cw,74.0,28.0,logging_origin,80.0,False,True
397,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.153241834248868,2.153241834248868,1.0,False,cwh,dm,x,hw,cw,174.0,21.0,fire_origin,80.0,True,False
402,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.8633640475467868,2.8633640475467868,1.0,False,cwh,dm,x,hw,cw,149.0,18.0,fire_origin,80.0,True,False
403,cwh_dm_x_hw_cw,shape_area_ha,1,1,12.19158808601872,12.19158808601872,1.0,False,cwh,dm,x,hw,cw,149.0,22.0,fire_origin,80.0,True,False
429,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.3512218578596444,1.3512218578596444,1.0,False,cwh,dm,x,hw,cw,52.0,30.0,logging_origin,80.0,False,True
439,cwh_dm_x_hw_cw,shape_area_ha,1,1,4.959629595012642,4.959629595012642,1.0,False,cwh,dm,x,hw,cw,39.0,30.0,logging_origin,80.0,False,True
468,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.624870662629891,3.624870662629891,1.0,False,cwh,dm,x,hw,cw,149.0,19.0,fire_origin,80.0,True,False
489,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.9927753029964266,2.9927753029964266,1.0,False,cwh,dm,x,hw,cw,64.0,28.0,logging_origin,80.0,False,True
523,cwh_dm_x_hw_cw,shape_area_ha,1,1,5.423124689368311,5.423124689368311,1.0,False,cwh,dm,x,hw,cw,149.0,10.0,fire_origin,80.0,True,False
537,cwh_dm_x_hw_cw,shape_area_ha,2,1,2.5207628929516392,2.5207628929516392,1.0,False,cwh,dm,x,hw,cw,44.0,35.0,logging_origin,80.0,False,True
541,cwh_dm_x_hw_cw,shape_area_ha,1,1,4.287805215126348,4.287805215126348,1.0,False,cwh,dm,x,hw,cw,64.0,34.0,logging_origin,80.0,False,True
544,cwh_dm_x_hw_cw,shape_area_ha,3,1,4.607548148644748,4.607548148644748,1.0,False,cwh,dm,x,hw,cw,79.0,22.0,logging_origin,80.0,False,True
583,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.9371300937376088,1.9371300937376088,1.0,False,cwh,dm,x,hw,cw,89.0,28.0,fire_origin,80.0,True,False
675,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.5913286618158247,2.5913286618158247,1.0,False,cwh,dm,x,hw,cw,54.0,25.0,logging_origin,80.0,False,True
731,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.0630628912989724,2.0630628912989724,1.0,False,cwh,dm,x,hw,cw,74.0,24.0,logging_origin,80.0,False,True
732,cwh_dm_x_hw_cw,shape_area_ha,1,1,7.090700067820414,7.090700067820414,1.0,False,cwh,dm,x,hw,cw,74.0,24.0,logging_origin,80.0,False,True
785,cwh_dm_x_hw_cw,shape_area_ha,5,1,6.233989575336379,6.233989575336379,1.0,False,cwh,dm,x,hw,cw,69.0,28.0,logging_origin,80.0,False,True
787,cwh_dm_x_hw_cw,shape_area_ha,1,1,11.556285802443435,11.556285802443435,1.0,False,cwh,dm,x,hw,cw,79.0,28.0,logging_origin,80.0,False,True
788,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.5894520959116027,1.5894520959116027,1.0,False,cwh,dm,x,hw,cw,89.0,24.0,fire_origin,80.0,True,False
789,cwh_dm_x_hw_cw,shape_area_ha,1,1,0.6872769379796596,0.6872769379796596,1.0,False,cwh,dm,x,hw,cw,89.0,27.0,fire_origin,80.0,True,False
791,cwh_dm_x_hw_cw,shape_area_ha,4,1,3.0774905842032108,3.0774905842032108,1.0,False,cwh,dm,x,hw,cw,79.0,29.0,logging_origin,80.0,False,True
794,cwh_dm_x_hw_cw,shape_area_ha,4,2,11.713232784424488,12.72042246432335,0.9208210511306757,False,cwh,dm,x,hw,cw,74.0,30.0,logging_origin,80.0,False,True
808,cwh_dm_x_hw_cw,shape_area_ha,7,1,21.150672405273195,21.150672405273195,1.0,False,cwh,dm,x,hw,cw,1.0,31.0,logging_origin,80.0,False,True
809,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.632821117249826,1.632821117249826,1.0,False,cwh,dm,x,hw,cw,34.0,32.0,logging_origin,80.0,False,True
815,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.4678332544803787,3.4678332544803787,1.0,False,cwh,dm,x,hw,cw,69.0,28.0,logging_origin,80.0,False,True
828,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.16880115188326,2.16880115188326,1.0,False,cwh,dm,x,hw,cw,84.0,30.0,fire_origin,80.0,True,False
855,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.965055037277723,2.965055037277723,1.0,False,cwh,dm,x,hw,cw,89.0,24.0,fire_origin,80.0,True,False
866,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.065272509387594,2.065272509387594,1.0,False,cwh,dm,x,hw,cw,69.0,32.0,logging_origin,80.0,False,True
875,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.6832447216762196,1.6832447216762196,1.0,False,cwh,dm,x,hw,cw,69.0,32.0,logging_origin,80.0,False,True
876,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.9313198749269467,1.9313198749269467,1.0,False,cwh,dm,x,hw,cw,69.0,32.0,logging_origin,80.0,False,True
877,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.622489723334341,2.622489723334341,1.0,False,cwh,dm,x,hw,cw,87.0,30.0,fire_origin,80.0,True,False
889,cwh_dm_x_hw_cw,shape_area_ha,1,2,2.901690958574195,3.9409224266390175,0.736297405642891,False,cwh,dm,x,hw,cw,84.0,30.0,fire_origin,80.0,True,False
890,cwh_dm_x_hw_cw,shape_area_ha,1,2,2.656197543508231,3.0069198475921413,0.8833616052769884,False,cwh,dm,x,hw,cw,84.0,25.0,fire_origin,80.0,True,False
894,cwh_dm_x_hw_cw,shape_area_ha,3,2,2.6081771967632683,2.8455545236118804,0.9165795893633739,False,cwh,dm,x,hw,cw,134.0,20.0,fire_origin,80.0,True,False
895,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.785261817628645,1.785261817628645,1.0,False,cwh,dm,x,hw,cw,84.0,27.0,fire_origin,80.0,True,False
896,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.451094754191013,2.451094754191013,1.0,False,cwh,dm,x,hw,cw,79.0,27.0,logging_origin,80.0,False,True
897,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.675320902229618,3.675320902229618,1.0,False,cwh,dm,x,hw,cw,84.0,29.0,fire_origin,80.0,True,False
899,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.7002855771418857,1.7002855771418857,1.0,False,cwh,dm,x,hw,cw,84.0,30.0,fire_origin,80.0,True,False
922,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.3210474167739559,1.3210474167739559,1.0,False,cwh,dm,x,hw,cw,54.0,35.0,logging_origin,80.0,False,True
926,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.3609074683860156,1.3609074683860156,1.0,False,cwh,dm,x,hw,cw,64.0,33.0,logging_origin,80.0,False,True
928,cwh_dm_x_hw_cw,shape_area_ha,3,1,2.015977387105589,2.015977387105589,1.0,False,cwh,dm,x,hw,cw,64.0,31.0,logging_origin,80.0,False,True
930,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.2418982994791463,2.2418982994791463,1.0,False,cwh,dm,x,hw,cw,69.0,32.0,logging_origin,80.0,False,True
932,cwh_dm_x_hw_cw,shape_area_ha,3,1,5.695166834469573,5.695166834469573,1.0,False,cwh,dm,x,hw,cw,64.0,33.0,logging_origin,80.0,False,True
933,cwh_dm_x_hw_cw,shape_area_ha,3,1,3.8135324476401085,3.8135324476401085,1.0,False,cwh,dm,x,hw,cw,64.0,33.0,logging_origin,80.0,False,True
939,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.6407117416697852,1.6407117416697852,1.0,False,cwh,dm,x,hw,cw,64.0,29.0,logging_origin,80.0,False,True
944,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.486014951912969,1.486014951912969,1.0,False,cwh,dm,x,hw,cw,84.0,26.0,fire_origin,80.0,True,False
945,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.1142946562166505,3.1142946562166505,1.0,False,cwh,dm,x,hw,cw,84.0,28.0,fire_origin,80.0,True,False
947,cwh_dm_x_hw_cw,shape_area_ha,1,1,19.136931508245645,19.136931508245645,1.0,False,cwh,dm,x,hw,cw,86.0,30.0,fire_origin,80.0,True,False
948,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.823166093883004,1.823166093883004,1.0,False,cwh,dm,x,hw,cw,89.0,20.0,fire_origin,80.0,True,False
950,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.8102889267715447,1.8102889267715447,1.0,False,cwh,dm,x,hw,cw,79.0,27.0,logging_origin,80.0,False,True
951,cwh_dm_x_hw_cw,shape_area_ha,2,1,3.010372956284324,3.010372956284324,1.0,False,cwh,dm,x,hw,cw,84.0,27.0,fire_origin,80.0,True,False
956,cwh_dm_x_hw_cw,shape_area_ha,1,1,0.4242900989218265,0.4242900989218265,1.0,False,cwh,dm,x,hw,cw,89.0,28.0,fire_origin,80.0,True,False
957,cwh_dm_x_hw_cw,shape_area_ha,1,1,4.087147892291744,4.087147892291744,1.0,False,cwh,dm,x,hw,cw,89.0,22.0,fire_origin,80.0,True,False
960,cwh_dm_x_hw_cw,shape_area_ha,1,1,0.7979035550859975,0.7979035550859975,1.0,False,cwh,dm,x,hw,cw,89.0,23.0,fire_origin,80.0,True,False
961,cwh_dm_x_hw_cw,shape_area_ha,2,1,2.174446834052071,2.174446834052071,1.0,False,cwh,dm,x,hw,cw,89.0,22.0,fire_origin,80.0,True,False
963,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.629547636998591,3.629547636998591,1.0,False,cwh,dm,x,hw,cw,89.0,23.0,fire_origin,80.0,True,False
964,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.5987818001460894,1.5987818001460894,1.0,False,cwh,dm,x,hw,cw,89.0,23.0,fire_origin,80.0,True,False
965,cwh_dm_x_hw_cw,shape_area_ha,1,1,4.066476079755809,4.066476079755809,1.0,False,cwh,dm,x,hw,cw,89.0,29.0,fire_origin,80.0,True,False
966,cwh_dm_x_hw_cw,shape_area_ha,2,1,2.5278230174800917,2.5278230174800917,1.0,False,cwh,dm,x,hw,cw,89.0,23.0,fire_origin,80.0,True,False
967,cwh_dm_x_hw_cw,shape_area_ha,1,1,0.3265973270928048,0.3265973270928048,1.0,False,cwh,dm,x,hw,cw,89.0,25.0,fire_origin,80.0,True,False
969,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.4710694820820245,3.4710694820820245,1.0,False,cwh,dm,x,hw,cw,89.0,27.0,fire_origin,80.0,True,False
971,cwh_dm_x_hw_cw,shape_area_ha,3,1,5.131836611999475,5.131836611999475,1.0,False,cwh,dm,x,hw,cw,91.0,32.0,fire_origin,80.0,True,False
972,cwh_dm_x_hw_cw,shape_area_ha,4,1,4.7533485948079335,4.7533485948079335,1.0,False,cwh,dm,x,hw,cw,89.0,28.0,fire_origin,80.0,True,False
973,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.7769917380772338,1.7769917380772338,1.0,False,cwh,dm,x,hw,cw,84.0,25.0,fire_origin,80.0,True,False
974,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.816403023377221,3.816403023377221,1.0,False,cwh,dm,x,hw,cw,59.0,28.0,logging_origin,80.0,False,True
975,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.5860407236909413,1.5860407236909413,1.0,False,cwh,dm,x,hw,cw,89.0,30.0,fire_origin,80.0,True,False
979,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.748086665505102,2.748086665505102,1.0,False,cwh,dm,x,hw,cw,74.0,25.0,logging_origin,80.0,False,True
987,cwh_dm_x_hw_cw,shape_area_ha,2,1,1.483633449673498,1.483633449673498,1.0,False,cwh,dm,x,hw,cw,54.0,37.0,logging_origin,80.0,False,True
992,cwh_dm_x_hw_cw,shape_area_ha,1,1,2.1335496812938133,2.1335496812938133,1.0,False,cwh,dm,x,hw,cw,84.0,28.0,fire_origin,80.0,True,False
1007,cwh_dm_x_hw_cw,shape_area_ha,1,1,3.5017120124699743,3.5017120124699743,1.0,False,cwh,dm,x,hw,cw,114.0,24.0,fire_origin,80.0,True,False
1032,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.9063432346986249,1.9063432346986249,1.0,False,cwh,dm,x,hw,cw,114.0,17.0,fire_origin,80.0,True,False
1036,cwh_dm_x_hw_cw,shape_area_ha,2,1,11.854634679402883,11.854634679402883,1.0,False,cwh,dm,x,hw,cw,174.0,22.0,fire_origin,80.0,True,False
1037,cwh_dm_x_hw_cw,shape_area_ha,1,1,10.775871921059077,10.775871921059077,1.0,False,cwh,dm,x,hw,cw,174.0,24.0,fire_origin,80.0,True,False
1057,cwh_dm_x_hw_cw,shape_area_ha,2,1,2.520119225524317,2.520119225524317,1.0,False,cwh,dm,x,hw,cw,37.0,30.0,logging_origin,80.0,False,True
1098,cwh_dm_x_hw_cw,shape_area_ha,2,1,2.5734221010015474,2.5734221010015474,1.0,False,cwh,dm,x,hw,cw,129.0,25.0,fire_origin,80.0,True,False
1121,cwh_dm_x_hw_cw,shape_area_ha,1,1,1.3790409139527808,1.3790409139527808,1.0,False,cwh,dm,x,hw,cw,1.0,25.0,logging_origin,80.0,False,True
20,cwh_dm_x_hw_dr,shape_area_ha,1,1,0.2894481933765213,0.2894481933765213,1.0,False,cwh,dm,x,hw,dr,28.0,23.0,logging_origin,80.0,False,True
97,cwh_dm_x_hw_dr,shape_area_ha,1,1,5.245225457555607,5.245225457555607,1.0,False,cwh,dm,x,hw,dr,22.0,27.0,logging_origin,80.0,False,True
886,cwh_dm_x_hw_dr,shape_area_ha,2,1,1.77882096237316,1.77882096237316,1.0,False,cwh,dm,x,hw,dr,22.0,24.0,logging_origin,80.0,False,True
923,cwh_dm_x_hw_dr,shape_area_ha,1,1,2.090763854037471,2.090763854037471,1.0,False,cwh,dm,x,hw,dr,44.0,31.0,logging_origin,80.0,False,True
968,cwh_dm_x_hw_dr,shape_area_ha,2,1,2.7664964516816686,2.7664964516816686,1.0,False,cwh,dm,x,hw,dr,39.0,30.0,logging_origin,80.0,False,True
49,cwh_dm_x_hw_ep,shape_area_ha,1,1,1.6837500328295534,1.6837500328295534,1.0,False,cwh,dm,x,hw,ep,22.0,30.0,logging_origin,80.0,False,True
57,cwh_dm_x_hw_ep,shape_area_ha,1,1,1.9850605314071417,1.9850605314071417,1.0,False,cwh,dm,x,hw,ep,22.0,27.0,logging_origin,80.0,False,True
260,cwh_dm_x_hw_ep,shape_area_ha,2,1,1.203611062334149,1.203611062334149,1.0,False,cwh,dm,x,hw,ep,22.0,30.0,logging_origin,80.0,False,True
12,cwh_dm_x_hw_fdc,shape_area_ha,1,1,4.2174585039210495,4.2174585039210495,1.0,False,cwh,dm,x,hw,fdc,19.0,20.0,logging_origin,80.0,False,True
62,cwh_dm_x_hw_fdc,shape_area_ha,3,1,2.798370784916546,2.798370784916546,1.0,False,cwh,dm,x,hw,fdc,30.0,35.0,logging_origin,80.0,False,True
142,cwh_dm_x_hw_fdc,shape_area_ha,1,1,4.224993841154095,4.224993841154095,1.0,False,cwh,dm,x,hw,fdc,85.0,26.0,fire_origin,80.0,True,False
199,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.851033798553542,2.851033798553542,1.0,False,cwh,dm,x,hw,fdc,84.0,31.0,fire_origin,80.0,True,False
206,cwh_dm_x_hw_fdc,shape_area_ha,2,1,13.013612823639122,13.013612823639122,1.0,False,cwh,dm,x,hw,fdc,59.0,35.0,logging_origin,80.0,False,True
228,cwh_dm_x_hw_fdc,shape_area_ha,2,1,5.042795553729856,5.042795553729856,1.0,False,cwh,dm,x,hw,fdc,174.0,24.0,fire_origin,80.0,True,False
235,cwh_dm_x_hw_fdc,shape_area_ha,2,1,3.9325538728674907,3.9325538728674907,1.0,False,cwh,dm,x,hw,fdc,89.0,27.0,fire_origin,80.0,True,False
300,cwh_dm_x_hw_fdc,shape_area_ha,2,1,9.14351725615953,9.14351725615953,1.0,False,cwh,dm,x,hw,fdc,89.0,28.0,fire_origin,80.0,True,False
334,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.8400440387653176,1.8400440387653176,1.0,False,cwh,dm,x,hw,fdc,36.0,36.0,logging_origin,80.0,False,True
352,cwh_dm_x_hw_fdc,shape_area_ha,5,1,5.747231398232937,5.747231398232937,1.0,False,cwh,dm,x,hw,fdc,54.0,35.0,logging_origin,80.0,False,True
356,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.160515500942933,1.160515500942933,1.0,False,cwh,dm,x,hw,fdc,119.0,16.0,fire_origin,80.0,True,False
394,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.1183272984993615,1.1183272984993615,1.0,False,cwh,dm,x,hw,fdc,49.0,30.0,logging_origin,80.0,False,True
452,cwh_dm_x_hw_fdc,shape_area_ha,1,1,0.8081168879470044,0.8081168879470044,1.0,False,cwh,dm,x,hw,fdc,54.0,25.0,logging_origin,80.0,False,True
456,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.317856524396174,2.317856524396174,1.0,False,cwh,dm,x,hw,fdc,54.0,25.0,logging_origin,80.0,False,True
480,cwh_dm_x_hw_fdc,shape_area_ha,1,1,18.12219423992541,18.12219423992541,1.0,False,cwh,dm,x,hw,fdc,149.0,18.0,fire_origin,80.0,True,False
486,cwh_dm_x_hw_fdc,shape_area_ha,3,1,6.449430919317532,6.449430919317532,1.0,False,cwh,dm,x,hw,fdc,74.0,34.0,logging_origin,80.0,False,True
487,cwh_dm_x_hw_fdc,shape_area_ha,3,1,8.358838621003121,8.358838621003121,1.0,False,cwh,dm,x,hw,fdc,61.0,34.0,logging_origin,80.0,False,True
533,cwh_dm_x_hw_fdc,shape_area_ha,1,1,7.136302858002265,7.136302858002265,1.0,False,cwh,dm,x,hw,fdc,114.0,21.0,fire_origin,80.0,True,False
534,cwh_dm_x_hw_fdc,shape_area_ha,1,1,3.956014386275375,3.956014386275375,1.0,False,cwh,dm,x,hw,fdc,52.0,26.0,logging_origin,80.0,False,True
543,cwh_dm_x_hw_fdc,shape_area_ha,1,1,6.2923576796225165,6.2923576796225165,1.0,False,cwh,dm,x,hw,fdc,114.0,19.0,fire_origin,80.0,True,False
656,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.123299060445341,2.123299060445341,1.0,False,cwh,dm,x,hw,fdc,149.0,19.0,fire_origin,80.0,True,False
657,cwh_dm_x_hw_fdc,shape_area_ha,1,1,5.258484915730582,5.258484915730582,1.0,False,cwh,dm,x,hw,fdc,154.0,21.0,fire_origin,80.0,True,False
718,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.993566064582729,1.993566064582729,1.0,False,cwh,dm,x,hw,fdc,37.0,32.0,logging_origin,80.0,False,True
727,cwh_dm_x_hw_fdc,shape_area_ha,2,1,2.6792240902597557,2.6792240902597557,1.0,False,cwh,dm,x,hw,fdc,44.0,35.0,logging_origin,80.0,False,True
728,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.7441458444811024,1.7441458444811024,1.0,False,cwh,dm,x,hw,fdc,39.0,34.0,logging_origin,80.0,False,True
735,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.3148799575006582,1.3148799575006582,1.0,False,cwh,dm,x,hw,fdc,49.0,22.0,logging_origin,80.0,False,True
802,cwh_dm_x_hw_fdc,shape_area_ha,4,1,3.6765137546785467,3.6765137546785467,1.0,False,cwh,dm,x,hw,fdc,37.5,21.0,logging_origin,80.0,False,True
803,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.7890105614172263,2.7890105614172263,1.0,False,cwh,dm,x,hw,fdc,1.0,29.0,logging_origin,80.0,False,True
805,cwh_dm_x_hw_fdc,shape_area_ha,3,1,6.656931391982521,6.656931391982521,1.0,False,cwh,dm,x,hw,fdc,1.0,29.0,logging_origin,80.0,False,True
811,cwh_dm_x_hw_fdc,shape_area_ha,3,1,14.704229261573287,14.704229261573287,1.0,False,cwh,dm,x,hw,fdc,79.0,28.0,logging_origin,80.0,False,True
812,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.4854342723434497,2.4854342723434497,1.0,False,cwh,dm,x,hw,fdc,79.0,27.0,logging_origin,80.0,False,True
813,cwh_dm_x_hw_fdc,shape_area_ha,2,1,2.0165650682696605,2.0165650682696605,1.0,False,cwh,dm,x,hw,fdc,54.0,30.0,logging_origin,80.0,False,True
818,cwh_dm_x_hw_fdc,shape_area_ha,1,1,3.9818458390027063,3.9818458390027063,1.0,False,cwh,dm,x,hw,fdc,79.0,27.0,logging_origin,80.0,False,True
821,cwh_dm_x_hw_fdc,shape_area_ha,2,1,3.5806767935974135,3.5806767935974135,1.0,False,cwh,dm,x,hw,fdc,37.0,30.0,logging_origin,80.0,False,True
823,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.55084751404677,1.55084751404677,1.0,False,cwh,dm,x,hw,fdc,49.0,36.0,logging_origin,80.0,False,True
825,cwh_dm_x_hw_fdc,shape_area_ha,3,1,11.280039025943857,11.280039025943857,1.0,False,cwh,dm,x,hw,fdc,129.0,22.0,fire_origin,80.0,True,False
826,cwh_dm_x_hw_fdc,shape_area_ha,4,1,16.461353232180183,16.461353232180183,1.0,False,cwh,dm,x,hw,fdc,34.0,35.0,logging_origin,80.0,False,True
831,cwh_dm_x_hw_fdc,shape_area_ha,1,1,3.875463251855288,3.875463251855288,1.0,False,cwh,dm,x,hw,fdc,34.0,27.0,logging_origin,80.0,False,True
838,cwh_dm_x_hw_fdc,shape_area_ha,2,1,2.5842414079467133,2.5842414079467133,1.0,False,cwh,dm,x,hw,fdc,49.0,31.0,logging_origin,80.0,False,True
844,cwh_dm_x_hw_fdc,shape_area_ha,1,1,11.07431936078004,11.07431936078004,1.0,False,cwh,dm,x,hw,fdc,84.0,31.0,fire_origin,80.0,True,False
860,cwh_dm_x_hw_fdc,shape_area_ha,2,1,4.558040520125158,4.558040520125158,1.0,False,cwh,dm,x,hw,fdc,79.0,22.0,logging_origin,80.0,False,True
879,cwh_dm_x_hw_fdc,shape_area_ha,3,1,5.460782492876019,5.460782492876019,1.0,False,cwh,dm,x,hw,fdc,84.0,27.0,fire_origin,80.0,True,False
885,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.055308364593284,1.055308364593284,1.0,False,cwh,dm,x,hw,fdc,34.0,32.0,logging_origin,80.0,False,True
912,cwh_dm_x_hw_fdc,shape_area_ha,2,1,1.7580807002913943,1.7580807002913943,1.0,False,cwh,dm,x,hw,fdc,59.0,30.0,logging_origin,80.0,False,True
916,cwh_dm_x_hw_fdc,shape_area_ha,2,1,1.575937433859598,1.575937433859598,1.0,False,cwh,dm,x,hw,fdc,149.0,25.0,fire_origin,80.0,True,False
927,cwh_dm_x_hw_fdc,shape_area_ha,2,1,1.5015928991819267,1.5015928991819267,1.0,False,cwh,dm,x,hw,fdc,59.0,30.0,logging_origin,80.0,False,True
931,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.6486977399924945,1.6486977399924945,1.0,False,cwh,dm,x,hw,fdc,64.0,30.0,logging_origin,80.0,False,True
937,cwh_dm_x_hw_fdc,shape_area_ha,1,1,0.85120787251659,0.85120787251659,1.0,False,cwh,dm,x,hw,fdc,64.0,29.0,logging_origin,80.0,False,True
949,cwh_dm_x_hw_fdc,shape_area_ha,2,1,3.023787303216651,3.023787303216651,1.0,False,cwh,dm,x,hw,fdc,89.0,26.0,fire_origin,80.0,True,False
952,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.278673011750365,2.278673011750365,1.0,False,cwh,dm,x,hw,fdc,84.0,29.0,fire_origin,80.0,True,False
955,cwh_dm_x_hw_fdc,shape_area_ha,1,1,2.466921399469218,2.466921399469218,1.0,False,cwh,dm,x,hw,fdc,89.0,24.0,fire_origin,80.0,True,False
958,cwh_dm_x_hw_fdc,shape_area_ha,1,1,1.9498134003630272,1.9498134003630272,1.0,False,cwh,dm,x,hw,fdc,89.0,27.0,fire_origin,80.0,True,False
959,cwh_dm_x_hw_fdc,shape_area_ha,2,1,0.9958939709353319,0.9958939709353319,1.0,False,cwh,dm,x,hw,fdc,89.0,28.0,fire_origin,80.0,True,False
962,cwh_dm_x_hw_fdc,shape_area_ha,1,1,3.173670622826389,3.173670622826389,1.0,False,cwh,dm,x,hw,fdc,89.0,29.0,fire_origin,80.0,True,False
970,cwh_dm_x_hw_fdc,shape_area_ha,8,1,4.81262314205115,4.81262314205115,1.0,False,cwh,dm,x,hw,fdc,89.0,28.0,fire_origin,80.0,True,False
977,cwh_dm_x_hw_fdc,shape_area_ha,1,1,0.576657365958613,0.576657365958613,1.0,False,cwh,dm,x,hw,fdc,74.0,18.0,logging_origin,80.0,False,True
