source_feature_class,res_key,forest_cover_id,bec,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,leading_species_1_share,leading_species_2_share,species_count,tie_break_used,shape_area_ha,au_id,assignment_status
resultant,1308,928,CWHdm,cwh,dm,x,hw,cw,80.0,15.0,3,False,0.8824797806937533,cwh_dm_x_hw_cw,assigned
resultant,1309,928,CWHdm,cwh,dm,x,hw,cw,80.0,15.0,3,False,0.917853567143005,cwh_dm_x_hw_cw,assigned
resultant,1319,337,CWHdm,cwh,dm,x,hw,cw,60.0,25.0,5,False,2.154992871175313,cwh_dm_x_hw_cw,assigned
resultant,1335,2,CWHdm,cwh,dm,x,hw,cw,50.0,20.0,4,True,2.652325293713907,cwh_dm_x_hw_cw,assigned
resultant,1341,326,CWHdm,cwh,dm,x,hw,cw,55.0,20.0,4,True,1.9001889471237916,cwh_dm_x_hw_cw,assigned
resultant,1354,866,CWHdm,cwh,dm,x,hw,cw,85.0,5.0,4,True,2.065272509387594,cwh_dm_x_hw_cw,assigned
resultant,1355,876,CWHdm,cwh,dm,x,hw,cw,90.0,5.0,3,True,1.7676502103891816,cwh_dm_x_hw_cw,assigned
resultant,1363,143,CWHdm,cwh,dm,x,hw,cw,75.0,10.0,4,True,1.6299641541528158,cwh_dm_x_hw_cw,assigned
resultant,1375,809,CWHdm,cwh,dm,x,hw,cw,80.0,10.0,3,True,1.632821117249826,cwh_dm_x_hw_cw,assigned
resultant,1376,930,CWHdm,cwh,dm,x,hw,cw,45.0,35.0,4,False,2.2418982994791463,cwh_dm_x_hw_cw,assigned
resultant,1381,875,CWHdm,cwh,dm,x,hw,cw,65.0,20.0,3,False,1.6832447216762196,cwh_dm_x_hw_cw,assigned
resultant,1382,971,CWHdm,cwh,dm,x,hw,cw,45.0,35.0,4,False,4.716943302003649,cwh_dm_x_hw_cw,assigned
resultant,1398,926,CWHdm,cwh,dm,x,hw,cw,65.0,30.0,3,False,1.3609074683860156,cwh_dm_x_hw_cw,assigned
resultant,1399,933,CWHdm,cwh,dm,x,hw,cw,65.0,25.0,4,False,0.9078938190061604,cwh_dm_x_hw_cw,assigned
resultant,1400,933,CWHdm,cwh,dm,x,hw,cw,65.0,25.0,4,False,2.6916496878793574,cwh_dm_x_hw_cw,assigned
resultant,1409,202,CWHdm,cwh,dm,x,hw,cw,70.0,15.0,3,True,4.639007235093417,cwh_dm_x_hw_cw,assigned
resultant,1410,320,CWHdm,cwh,dm,x,hw,cw,70.0,15.0,3,True,1.287755350534113,cwh_dm_x_hw_cw,assigned
resultant,1412,932,CWHdm,cwh,dm,x,hw,cw,60.0,25.0,3,False,0.5810468636743967,cwh_dm_x_hw_cw,assigned
resultant,1413,932,CWHdm,cwh,dm,x,hw,cw,60.0,25.0,3,False,3.377698182080067,cwh_dm_x_hw_cw,assigned
resultant,1440,541,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,3,True,4.2878052151263475,cwh_dm_x_hw_cw,assigned
resultant,1459,922,CWHdm,cwh,dm,x,hw,cw,50.0,45.0,3,False,0.14792379324829721,cwh_dm_x_hw_cw,assigned
resultant,1460,922,CWHdm,cwh,dm,x,hw,cw,50.0,45.0,3,False,1.1731236235256588,cwh_dm_x_hw_cw,assigned
resultant,1481,537,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,3,True,0.3050831962750712,cwh_dm_x_hw_cw,assigned
resultant,1482,537,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,3,True,2.215679696676568,cwh_dm_x_hw_cw,assigned
resultant,1494,336,CWHdm,cwh,dm,x,hw,cw,78.0,10.0,4,True,1.198998289091865,cwh_dm_x_hw_cw,assigned
resultant,1495,336,CWHdm,cwh,dm,x,hw,cw,78.0,10.0,4,True,0.5262168563048311,cwh_dm_x_hw_cw,assigned
resultant,1516,987,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,4,False,1.3509261840157702,cwh_dm_x_hw_cw,assigned
resultant,1541,368,CWHdm,cwh,dm,x,hw,cw,35.0,25.0,4,False,0.3865451871879792,cwh_dm_x_hw_cw,assigned
resultant,1605,972,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,5,False,2.0303062808577357,cwh_dm_x_hw_cw,assigned
resultant,1609,971,CWHdm,cwh,dm,x,hw,cw,45.0,35.0,4,False,0.13045218386699117,cwh_dm_x_hw_cw,assigned
resultant,1610,971,CWHdm,cwh,dm,x,hw,cw,45.0,35.0,4,False,0.28444112612883415,cwh_dm_x_hw_cw,assigned
resultant,1614,961,CWHdm,cwh,dm,x,hw,cw,70.0,15.0,4,False,0.7898999673745973,cwh_dm_x_hw_cw,assigned
resultant,1618,544,CWHdm,cwh,dm,x,hw,cw,70.0,30.0,2,False,0.14833022567496468,cwh_dm_x_hw_cw,assigned
resultant,1626,1098,CWHdm,cwh,dm,x,hw,cw,65.0,35.0,2,False,0.6235178354645191,cwh_dm_x_hw_cw,assigned
resultant,1631,794,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,3,True,0.10099398211218903,cwh_dm_x_hw_cw,assigned
resultant,1632,794,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,3,True,1.2110108654142187,cwh_dm_x_hw_cw,assigned
resultant,1636,932,CWHdm,cwh,dm,x,hw,cw,60.0,25.0,3,False,1.7364217887151092,cwh_dm_x_hw_cw,assigned
resultant,1645,785,CWHdm,cwh,dm,x,hw,cw,55.0,25.0,4,False,0.44835601372787426,cwh_dm_x_hw_cw,assigned
resultant,1663,987,CWHdm,cwh,dm,x,hw,cw,60.0,20.0,4,False,0.13270726565772786,cwh_dm_x_hw_cw,assigned
resultant,1717,1036,CWHdm,cwh,dm,x,hw,cw,40.0,30.0,3,True,0.11310306001857184,cwh_dm_x_hw_cw,assigned
resultant,1727,894,CWHdm,cwh,dm,x,hw,cw,50.0,40.0,3,False,0.3858841707725418,cwh_dm_x_hw_cw,assigned
resultant,1729,894,CWHdm,cwh,dm,x,hw,cw,50.0,40.0,3,False,0.13244845555165372,cwh_dm_x_hw_cw,assigned
resultant,1766,928,CWHdm,cwh,dm,x,hw,cw,80.0,15.0,3,False,0.21564403926883075,cwh_dm_x_hw_cw,assigned
resultant,1767,876,CWHdm,cwh,dm,x,hw,cw,90.0,5.0,3,True,0.16366966453776507,cwh_dm_x_hw_cw,assigned
resultant,1768,933,CWHdm,cwh,dm,x,hw,cw,65.0,25.0,4,False,0.213988940754591,cwh_dm_x_hw_cw,assigned
resultant,1867,785,CWHdm,cwh,dm,x,hw,cw,55.0,25.0,4,False,2.1576469803690683,cwh_dm_x_hw_cw,assigned
resultant,536,20,CWHdm,cwh,dm,x,hw,dr,45.0,40.0,4,False,0.2894481933765213,cwh_dm_x_hw_dr,assigned
resultant,696,886,CWHdm,cwh,dm,x,hw,dr,50.0,20.0,4,True,1.5738631006907353,cwh_dm_x_hw_dr,assigned
resultant,697,886,CWHdm,cwh,dm,x,hw,dr,50.0,20.0,4,True,0.2049578616824248,cwh_dm_x_hw_dr,assigned
resultant,989,97,CWHdm,cwh,dm,x,hw,dr,30.0,25.0,5,True,5.245225457555607,cwh_dm_x_hw_dr,assigned
resultant,1249,968,CWHdm,cwh,dm,x,hw,dr,40.0,35.0,5,False,0.5643377083092532,cwh_dm_x_hw_dr,assigned
resultant,1250,968,CWHdm,cwh,dm,x,hw,dr,40.0,35.0,5,False,2.2021587433724155,cwh_dm_x_hw_dr,assigned
resultant,1332,923,CWHdm,cwh,dm,x,hw,dr,45.0,40.0,3,False,2.090763854037471,cwh_dm_x_hw_dr,assigned
resultant,976,57,CWHdm,cwh,dm,x,hw,ep,40.0,30.0,4,False,1.9850605314071417,cwh_dm_x_hw_ep,assigned
resultant,1239,260,CWHdm,cwh,dm,x,hw,ep,40.0,30.0,5,False,0.10619775208142129,cwh_dm_x_hw_ep,assigned
resultant,1240,260,CWHdm,cwh,dm,x,hw,ep,40.0,30.0,5,False,1.0974133102527275,cwh_dm_x_hw_ep,assigned
resultant,1257,49,CWHdm,cwh,dm,x,hw,ep,45.0,30.0,4,False,1.6837500328295534,cwh_dm_x_hw_ep,assigned
resultant,41,937,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,3,False,0.85120787251659,cwh_dm_x_hw_fdc,assigned
resultant,44,912,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,0.5365866360385898,cwh_dm_x_hw_fdc,assigned
resultant,45,912,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,1.2214940642528043,cwh_dm_x_hw_fdc,assigned
resultant,139,356,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,1.160515500942933,cwh_dm_x_hw_fdc,assigned
resultant,162,1028,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,1.0224335101892772,cwh_dm_x_hw_fdc,assigned
resultant,163,1028,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,0.28027098624180075,cwh_dm_x_hw_fdc,assigned
resultant,189,977,CWHdm,cwh,dm,x,hw,fdc,80.0,20.0,2,False,0.576657365958613,cwh_dm_x_hw_fdc,assigned
resultant,205,480,CWHdm,cwh,dm,x,hw,fdc,60.0,30.0,3,False,18.12219423992541,cwh_dm_x_hw_fdc,assigned
resultant,229,543,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,6.2923576796225165,cwh_dm_x_hw_fdc,assigned
resultant,245,656,CWHdm,cwh,dm,x,hw,fdc,45.0,40.0,3,False,2.123299060445341,cwh_dm_x_hw_fdc,assigned
resultant,281,980,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,3.3044387113703264,cwh_dm_x_hw_fdc,assigned
resultant,287,12,CWHdm,cwh,dm,x,hw,fdc,45.0,30.0,4,False,4.2174585039210495,cwh_dm_x_hw_fdc,assigned
resultant,329,533,CWHdm,cwh,dm,x,hw,fdc,60.0,30.0,3,False,7.136302858002265,cwh_dm_x_hw_fdc,assigned
resultant,348,657,CWHdm,cwh,dm,x,hw,fdc,65.0,20.0,3,False,5.258484915730582,cwh_dm_x_hw_fdc,assigned
resultant,366,802,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,0.5468330140786763,cwh_dm_x_hw_fdc,assigned
resultant,367,802,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,1.2329860767778142,cwh_dm_x_hw_fdc,assigned
resultant,368,802,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,1.254200402763915,cwh_dm_x_hw_fdc,assigned
resultant,369,802,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,0.6424942610581409,cwh_dm_x_hw_fdc,assigned
resultant,421,735,CWHdm,cwh,dm,x,hw,fdc,70.0,20.0,3,False,1.3148799575006582,cwh_dm_x_hw_fdc,assigned
resultant,444,860,CWHdm,cwh,dm,x,hw,fdc,45.0,30.0,4,False,1.228398114721669,cwh_dm_x_hw_fdc,assigned
resultant,445,860,CWHdm,cwh,dm,x,hw,fdc,45.0,30.0,4,False,3.329642405403489,cwh_dm_x_hw_fdc,assigned
resultant,456,825,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,0.9116832210257396,cwh_dm_x_hw_fdc,assigned
resultant,457,825,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,8.743110100829739,cwh_dm_x_hw_fdc,assigned
resultant,662,998,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,1.3796693062764038,cwh_dm_x_hw_fdc,assigned
resultant,682,955,CWHdm,cwh,dm,x,hw,fdc,65.0,20.0,3,False,2.466921399469218,cwh_dm_x_hw_fdc,assigned
resultant,684,996,CWHdm,cwh,dm,x,hw,fdc,55.0,30.0,3,False,6.863879171973,cwh_dm_x_hw_fdc,assigned
resultant,685,996,CWHdm,cwh,dm,x,hw,fdc,55.0,30.0,3,False,0.1912684706189132,cwh_dm_x_hw_fdc,assigned
resultant,687,228,CWHdm,cwh,dm,x,hw,fdc,50.0,30.0,3,False,3.9305083609953244,cwh_dm_x_hw_fdc,assigned
resultant,688,228,CWHdm,cwh,dm,x,hw,fdc,50.0,30.0,3,False,1.1122871927345308,cwh_dm_x_hw_fdc,assigned
resultant,713,452,CWHdm,cwh,dm,x,hw,fdc,85.0,10.0,3,False,0.8081168879470044,cwh_dm_x_hw_fdc,assigned
resultant,773,916,CWHdm,cwh,dm,x,hw,fdc,45.0,40.0,3,False,0.7342454280442108,cwh_dm_x_hw_fdc,assigned
resultant,774,916,CWHdm,cwh,dm,x,hw,fdc,45.0,40.0,3,False,0.8416920058153872,cwh_dm_x_hw_fdc,assigned
resultant,778,456,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,2.317856524396174,cwh_dm_x_hw_fdc,assigned
resultant,828,949,CWHdm,cwh,dm,x,hw,fdc,85.0,10.0,3,False,0.21288278901912158,cwh_dm_x_hw_fdc,assigned
resultant,829,949,CWHdm,cwh,dm,x,hw,fdc,85.0,10.0,3,False,2.8109045141975293,cwh_dm_x_hw_fdc,assigned
resultant,844,534,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,3,False,3.956014386275375,cwh_dm_x_hw_fdc,assigned
resultant,854,1005,CWHdm,cwh,dm,x,hw,fdc,60.0,30.0,3,False,2.1906331636186134,cwh_dm_x_hw_fdc,assigned
resultant,862,142,CWHdm,cwh,dm,x,hw,fdc,60.0,25.0,3,False,4.224993841154095,cwh_dm_x_hw_fdc,assigned
resultant,928,812,CWHdm,cwh,dm,x,hw,fdc,80.0,15.0,3,False,2.4854342723434497,cwh_dm_x_hw_fdc,assigned
resultant,945,831,CWHdm,cwh,dm,x,hw,fdc,75.0,15.0,3,False,3.8754632518552876,cwh_dm_x_hw_fdc,assigned
resultant,946,879,CWHdm,cwh,dm,x,hw,fdc,70.0,20.0,3,False,2.183823464166494,cwh_dm_x_hw_fdc,assigned
resultant,947,879,CWHdm,cwh,dm,x,hw,fdc,70.0,20.0,3,False,2.6551909973143366,cwh_dm_x_hw_fdc,assigned
resultant,948,879,CWHdm,cwh,dm,x,hw,fdc,70.0,20.0,3,False,0.6217680313951883,cwh_dm_x_hw_fdc,assigned
resultant,951,1016,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,1.2836998294695163,cwh_dm_x_hw_fdc,assigned
resultant,952,1016,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,2.419144636228098,cwh_dm_x_hw_fdc,assigned
resultant,953,1016,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,1.0194701981890977,cwh_dm_x_hw_fdc,assigned
resultant,954,1016,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,1.6177285313085357,cwh_dm_x_hw_fdc,assigned
resultant,956,235,CWHdm,cwh,dm,x,hw,fdc,50.0,35.0,3,False,1.4738228619384828,cwh_dm_x_hw_fdc,assigned
resultant,957,235,CWHdm,cwh,dm,x,hw,fdc,50.0,35.0,3,False,2.458731010929008,cwh_dm_x_hw_fdc,assigned
resultant,969,818,CWHdm,cwh,dm,x,hw,fdc,60.0,25.0,3,False,3.9818458390027067,cwh_dm_x_hw_fdc,assigned
resultant,972,958,CWHdm,cwh,dm,x,hw,fdc,60.0,25.0,3,False,1.9498134003630272,cwh_dm_x_hw_fdc,assigned
resultant,1054,959,CWHdm,cwh,dm,x,hw,fdc,75.0,15.0,3,False,0.10901650862506337,cwh_dm_x_hw_fdc,assigned
resultant,1055,959,CWHdm,cwh,dm,x,hw,fdc,75.0,15.0,3,False,0.8868774623102686,cwh_dm_x_hw_fdc,assigned
resultant,1080,811,CWHdm,cwh,dm,x,hw,fdc,55.0,30.0,3,False,0.23235699013027933,cwh_dm_x_hw_fdc,assigned
resultant,1081,811,CWHdm,cwh,dm,x,hw,fdc,55.0,30.0,3,False,13.17782614007484,cwh_dm_x_hw_fdc,assigned
resultant,1084,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.10018042907370998,cwh_dm_x_hw_fdc,assigned
resultant,1085,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.43802584141285333,cwh_dm_x_hw_fdc,assigned
resultant,1086,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.3593777723585764,cwh_dm_x_hw_fdc,assigned
resultant,1087,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.10414151848404385,cwh_dm_x_hw_fdc,assigned
resultant,1088,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.44120357037390207,cwh_dm_x_hw_fdc,assigned
resultant,1089,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.9917510988196724,cwh_dm_x_hw_fdc,assigned
resultant,1107,300,CWHdm,cwh,dm,x,hw,fdc,40.0,35.0,3,False,2.0244098043941636,cwh_dm_x_hw_fdc,assigned
resultant,1108,300,CWHdm,cwh,dm,x,hw,fdc,40.0,35.0,3,False,7.119107451765366,cwh_dm_x_hw_fdc,assigned
resultant,1122,805,CWHdm,cwh,dm,x,hw,fdc,70.0,30.0,2,False,0.320648908506959,cwh_dm_x_hw_fdc,assigned
resultant,1123,805,CWHdm,cwh,dm,x,hw,fdc,70.0,30.0,2,False,1.0381718057221268,cwh_dm_x_hw_fdc,assigned
resultant,1124,805,CWHdm,cwh,dm,x,hw,fdc,70.0,30.0,2,False,5.298110677753435,cwh_dm_x_hw_fdc,assigned
resultant,1148,952,CWHdm,cwh,dm,x,hw,fdc,70.0,20.0,3,False,2.2786730117503655,cwh_dm_x_hw_fdc,assigned
resultant,1155,803,CWHdm,cwh,dm,x,hw,fdc,65.0,20.0,3,False,2.7890105614172263,cwh_dm_x_hw_fdc,assigned
resultant,1156,962,CWHdm,cwh,dm,x,hw,fdc,50.0,35.0,3,False,3.173670622826389,cwh_dm_x_hw_fdc,assigned
resultant,1173,1102,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,3.3391309722867075,cwh_dm_x_hw_fdc,assigned
resultant,1174,1102,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,1.3029061367841395,cwh_dm_x_hw_fdc,assigned
resultant,1186,1011,CWHdm,cwh,dm,x,hw,fdc,70.0,30.0,2,False,1.4409780425318677,cwh_dm_x_hw_fdc,assigned
resultant,1187,1011,CWHdm,cwh,dm,x,hw,fdc,70.0,30.0,2,False,0.6026332434281284,cwh_dm_x_hw_fdc,assigned
resultant,1215,394,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,1.1183272984993615,cwh_dm_x_hw_fdc,assigned
resultant,1218,813,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,1.7870371723204386,cwh_dm_x_hw_fdc,assigned
resultant,1219,813,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,0.22952789594922215,cwh_dm_x_hw_fdc,assigned
resultant,1220,821,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,4,False,3.476125556946559,cwh_dm_x_hw_fdc,assigned
resultant,1234,927,CWHdm,cwh,dm,x,hw,fdc,75.0,15.0,3,False,0.7929115823958464,cwh_dm_x_hw_fdc,assigned
resultant,1248,931,CWHdm,cwh,dm,x,hw,fdc,55.0,20.0,5,False,1.6486977399924945,cwh_dm_x_hw_fdc,assigned
resultant,1298,1052,CWHdm,cwh,dm,x,hw,fdc,70.0,30.0,2,False,1.5693651492420804,cwh_dm_x_hw_fdc,assigned
resultant,1315,199,CWHdm,cwh,dm,x,hw,fdc,50.0,25.0,5,False,2.851033798553542,cwh_dm_x_hw_fdc,assigned
resultant,1323,838,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,0.3646789262753241,cwh_dm_x_hw_fdc,assigned
resultant,1324,838,CWHdm,cwh,dm,x,hw,fdc,65.0,25.0,3,False,2.2195624816713893,cwh_dm_x_hw_fdc,assigned
resultant,1343,844,CWHdm,cwh,dm,x,hw,fdc,50.0,30.0,3,False,11.074319360780041,cwh_dm_x_hw_fdc,assigned
resultant,1352,718,CWHdm,cwh,dm,x,hw,fdc,80.0,20.0,2,False,1.9935660645827287,cwh_dm_x_hw_fdc,assigned
resultant,1356,885,CWHdm,cwh,dm,x,hw,fdc,50.0,45.0,3,False,1.055308364593284,cwh_dm_x_hw_fdc,assigned
resultant,1392,796,CWHdm,cwh,dm,x,hw,fdc,85.0,10.0,3,False,0.1159245163254307,cwh_dm_x_hw_fdc,assigned
resultant,1393,796,CWHdm,cwh,dm,x,hw,fdc,85.0,10.0,3,False,3.1108027706668815,cwh_dm_x_hw_fdc,assigned
resultant,1425,1059,CWHdm,cwh,dm,x,hw,fdc,50.0,45.0,3,False,0.8801336704365847,cwh_dm_x_hw_fdc,assigned
resultant,1426,1059,CWHdm,cwh,dm,x,hw,fdc,50.0,45.0,3,False,0.3092204500551334,cwh_dm_x_hw_fdc,assigned
resultant,1428,486,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,3,False,5.817218478648842,cwh_dm_x_hw_fdc,assigned
resultant,1429,486,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,3,False,0.2640217163307011,cwh_dm_x_hw_fdc,assigned
resultant,1430,487,CWHdm,cwh,dm,x,hw,fdc,45.0,40.0,4,False,5.713341113038426,cwh_dm_x_hw_fdc,assigned
resultant,1431,487,CWHdm,cwh,dm,x,hw,fdc,45.0,40.0,4,False,1.9509074228123395,cwh_dm_x_hw_fdc,assigned
resultant,1433,1004,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,0.3354557054411854,cwh_dm_x_hw_fdc,assigned
resultant,1434,1004,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,6.336426344988005,cwh_dm_x_hw_fdc,assigned
resultant,1442,728,CWHdm,cwh,dm,x,hw,fdc,45.0,30.0,4,False,1.7441458444811024,cwh_dm_x_hw_fdc,assigned
resultant,1461,727,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,4,False,2.4742794308823637,cwh_dm_x_hw_fdc,assigned
resultant,1462,727,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,4,False,0.20494465937739156,cwh_dm_x_hw_fdc,assigned
resultant,1464,206,CWHdm,cwh,dm,x,hw,fdc,60.0,30.0,3,False,3.7376054314063265,cwh_dm_x_hw_fdc,assigned
resultant,1465,206,CWHdm,cwh,dm,x,hw,fdc,60.0,30.0,3,False,9.276007392232794,cwh_dm_x_hw_fdc,assigned
resultant,1470,826,CWHdm,cwh,dm,x,hw,fdc,40.0,35.0,5,False,0.1397057032682521,cwh_dm_x_hw_fdc,assigned
resultant,1471,826,CWHdm,cwh,dm,x,hw,fdc,40.0,35.0,5,False,5.941940816403197,cwh_dm_x_hw_fdc,assigned
resultant,1472,826,CWHdm,cwh,dm,x,hw,fdc,40.0,35.0,5,False,7.742862882829731,cwh_dm_x_hw_fdc,assigned
resultant,1478,352,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,0.9940781512760443,cwh_dm_x_hw_fdc,assigned
resultant,1479,352,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,2.588047252123281,cwh_dm_x_hw_fdc,assigned
resultant,1480,352,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,0.6687520500584458,cwh_dm_x_hw_fdc,assigned
resultant,1484,62,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,0.8046774781214427,cwh_dm_x_hw_fdc,assigned
resultant,1485,62,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,1.5107646330653643,cwh_dm_x_hw_fdc,assigned
resultant,1496,334,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,4,False,1.8400440387653176,cwh_dm_x_hw_fdc,assigned
resultant,1501,823,CWHdm,cwh,dm,x,hw,fdc,35.0,30.0,4,False,1.55084751404677,cwh_dm_x_hw_fdc,assigned
resultant,1606,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,0.8643247031171785,cwh_dm_x_hw_fdc,assigned
resultant,1607,970,CWHdm,cwh,dm,x,hw,fdc,60.0,20.0,5,False,1.5136182084112133,cwh_dm_x_hw_fdc,assigned
resultant,1623,825,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,3,False,1.6252457040883777,cwh_dm_x_hw_fdc,assigned
resultant,1627,811,CWHdm,cwh,dm,x,hw,fdc,55.0,30.0,3,False,1.2940461313681684,cwh_dm_x_hw_fdc,assigned
resultant,1629,821,CWHdm,cwh,dm,x,hw,fdc,45.0,35.0,4,False,0.1045512366508546,cwh_dm_x_hw_fdc,assigned
resultant,1630,927,CWHdm,cwh,dm,x,hw,fdc,75.0,15.0,3,False,0.7086813167860805,cwh_dm_x_hw_fdc,assigned
resultant,1656,486,CWHdm,cwh,dm,x,hw,fdc,55.0,35.0,3,False,0.3681907243379887,cwh_dm_x_hw_fdc,assigned
resultant,1657,487,CWHdm,cwh,dm,x,hw,fdc,45.0,40.0,4,False,0.694590085152355,cwh_dm_x_hw_fdc,assigned
resultant,1658,1004,CWHdm,cwh,dm,x,hw,fdc,50.0,40.0,3,False,0.6053441812923146,cwh_dm_x_hw_fdc,assigned
resultant,1659,352,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,1.3823124331146428,cwh_dm_x_hw_fdc,assigned
resultant,1660,352,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,0.1140415116605226,cwh_dm_x_hw_fdc,assigned
resultant,1661,62,CWHdm,cwh,dm,x,hw,fdc,40.0,30.0,4,False,0.4829286737297388,cwh_dm_x_hw_fdc,assigned
resultant,1869,826,CWHdm,cwh,dm,x,hw,fdc,40.0,35.0,5,False,2.636843829679002,cwh_dm_x_hw_fdc,assigned
resultant,725,982,CWHdm,cwh,dm,x,mb,dr,75.0,15.0,4,False,1.0569963142940255,cwh_dm_x_mb_dr,assigned
resultant,474,367,CWHdm,cwh,dm,x,x,x,0.0,0.0,0,False,0.10758532059890129,cwh_dm_x_x_x,assigned
resultant,475,367,CWHdm,cwh,dm,x,x,x,0.0,0.0,0,False,0.7706847688834456,cwh_dm_x_x_x,assigned
resultant,1114,140,CWHdm,cwh,dm,x,x,x,0.0,0.0,0,False,0.13983007346441137,cwh_dm_x_x_x,assigned
resultant,1297,1006,CWHdm,cwh,dm,x,x,x,0.0,0.0,0,False,0.11375950900678444,cwh_dm_x_x_x,assigned
resultant,1628,140,CWHdm,cwh,dm,x,x,x,0.0,0.0,0,False,0.19014149378242254,cwh_dm_x_x_x,assigned
resultant,251,643,CWHvm1,cwh,vm,1,ba,hw,40.0,40.0,3,True,10.545619869456644,cwh_vm_1_ba_hw,assigned
resultant,134,641,CWHvm1,cwh,vm,1,cw,ba,40.0,30.0,3,True,2.845012043759819,cwh_vm_1_cw_ba,assigned
resultant,178,640,CWHvm1,cwh,vm,1,cw,ba,40.0,30.0,3,True,5.068265601824441,cwh_vm_1_cw_ba,assigned
resultant,542,379,CWHvm1,cwh,vm,1,cw,ba,75.0,15.0,3,False,1.7751817414166617,cwh_vm_1_cw_ba,assigned
resultant,543,379,CWHvm1,cwh,vm,1,cw,ba,75.0,15.0,3,False,0.25419016463187316,cwh_vm_1_cw_ba,assigned
resultant,544,379,CWHvm1,cwh,vm,1,cw,ba,75.0,15.0,3,False,3.721627839372837,cwh_vm_1_cw_ba,assigned
resultant,412,380,CWHvm1,cwh,vm,1,cw,dr,40.0,40.0,4,True,0.14850034320125372,cwh_vm_1_cw_dr,assigned
resultant,413,380,CWHvm1,cwh,vm,1,cw,dr,40.0,40.0,4,True,1.3855001155847348,cwh_vm_1_cw_dr,assigned
resultant,414,380,CWHvm1,cwh,vm,1,cw,dr,40.0,40.0,4,True,0.5419998974898553,cwh_vm_1_cw_dr,assigned
