track,treatment,begin_age,end_age,au_id,origin,statecode,newtrack,natural_hw_share_pct,treated_hw_share_pct,missing_hw_in_treated_bootstrap,ct_intensity_dependency,audit_flags
6181,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19611,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6181,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,6200,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6181,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19612,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6315,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19613,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6315,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,6323,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6315,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19614,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6316,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19615,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6316,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,6335,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
6316,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19616,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7019,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19617,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7019,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,7027,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7019,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19618,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7020,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19619,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7020,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,7039,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7020,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19620,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7507,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19621,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7507,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,7515,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7507,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19622,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7508,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19623,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7508,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,7527,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7508,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19624,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
7847,CT35,35,39,cwh_dm_x_cw_dr,treated,EM,19625,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7847,CT40,40,44,cwh_dm_x_cw_dr,treated,EM,7855,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7847,CT45,45,49,cwh_dm_x_cw_dr,treated,EM,19626,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7848,CT35,35,39,cwh_dm_x_cw_dr,treated,FM,19627,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7848,CT40,40,44,cwh_dm_x_cw_dr,treated,FM,7867,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7848,CT45,45,49,cwh_dm_x_cw_dr,treated,FM,19628,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7881,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19629,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7881,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,7889,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7881,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19630,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7882,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19631,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7882,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,7901,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
7882,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19632,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8050,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19633,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8050,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8058,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8050,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19634,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8051,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19635,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8051,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8070,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8051,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19636,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8104,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19637,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8104,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8112,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8104,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19638,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8105,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19639,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8105,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8124,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8105,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19640,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8131,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19641,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8131,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8139,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8131,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19642,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8132,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19643,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8132,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8151,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8132,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19644,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8188,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19645,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8188,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8196,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8188,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19646,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8189,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19647,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8189,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8208,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8189,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19648,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8242,CT35,35,39,cwh_vm_2_cw_hw,treated,EM,19649,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8242,CT40,40,44,cwh_vm_2_cw_hw,treated,EM,8250,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8242,CT45,45,49,cwh_vm_2_cw_hw,treated,EM,19650,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8243,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19651,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8243,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,8262,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8243,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19652,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8269,CT35,35,39,cwh_dm_x_cw_hw,natural,EN,19653,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
8269,CT40,40,44,cwh_dm_x_cw_hw,natural,EN,8277,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
8269,CT45,45,49,cwh_dm_x_cw_hw,natural,EN,19654,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
8270,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19655,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8270,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,8289,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8270,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19656,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8296,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19657,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8296,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8304,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8296,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19658,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8297,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19659,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8297,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8316,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8297,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19660,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8380,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19661,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8380,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8388,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8380,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19662,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8381,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19663,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8381,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8400,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8381,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19664,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8548,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19665,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8548,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,8556,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8548,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19666,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8549,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19667,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8549,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,8568,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8549,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19668,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8605,CT35,35,39,cwh_vm_1_cw_fdc,treated,EM,19669,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8605,CT40,40,44,cwh_vm_1_cw_fdc,treated,EM,8613,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8605,CT45,45,49,cwh_vm_1_cw_fdc,treated,EM,19670,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8606,CT35,35,39,cwh_vm_1_cw_fdc,treated,FM,19671,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8606,CT40,40,44,cwh_vm_1_cw_fdc,treated,FM,8625,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8606,CT45,45,49,cwh_vm_1_cw_fdc,treated,FM,19672,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8718,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19673,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8718,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,8726,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8718,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19674,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8719,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19675,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8719,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,8738,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8719,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19676,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8859,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19677,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8859,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,8867,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8859,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19678,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8860,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19679,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8860,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,8879,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8860,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19680,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8940,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19681,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8940,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,8948,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8940,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19682,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8941,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19683,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8941,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,8960,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8941,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19684,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
8997,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19685,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8997,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,9005,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8997,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19686,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8998,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19687,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8998,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,9017,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
8998,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19688,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9051,CT35,35,39,cwh_dm_x_cw_fdc,treated,EM,19689,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9051,CT40,40,44,cwh_dm_x_cw_fdc,treated,EM,9059,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9051,CT45,45,49,cwh_dm_x_cw_fdc,treated,EM,19690,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9052,CT35,35,39,cwh_dm_x_cw_fdc,treated,FM,19691,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9052,CT40,40,44,cwh_dm_x_cw_fdc,treated,FM,9071,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9052,CT45,45,49,cwh_dm_x_cw_fdc,treated,FM,19692,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9132,CT35,35,39,cwh_vm_2_cw_hw,natural,EN,19693,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9132,CT40,40,44,cwh_vm_2_cw_hw,natural,EN,9140,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9132,CT45,45,49,cwh_vm_2_cw_hw,natural,EN,19694,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9133,CT35,35,39,cwh_vm_2_cw_hw,treated,FM,19695,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9133,CT40,40,44,cwh_vm_2_cw_hw,treated,FM,9152,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9133,CT45,45,49,cwh_vm_2_cw_hw,treated,FM,19696,27.648129,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9159,CT35,35,39,cwh_vm_2_cw_fdc,treated,EM,19697,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9159,CT40,40,44,cwh_vm_2_cw_fdc,treated,EM,9167,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9159,CT45,45,49,cwh_vm_2_cw_fdc,treated,EM,19698,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9160,CT35,35,39,cwh_vm_2_cw_fdc,treated,FM,19699,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9160,CT40,40,44,cwh_vm_2_cw_fdc,treated,FM,9179,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9160,CT45,45,49,cwh_vm_2_cw_fdc,treated,FM,19700,0.000000,0.000000,false,current_treated_species_mix_has_no_hw_gap,
9186,CT35,35,39,cwh_dm_x_cw_hw,treated,EM,19701,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9186,CT40,40,44,cwh_dm_x_cw_hw,treated,EM,9194,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9186,CT45,45,49,cwh_dm_x_cw_hw,treated,EM,19702,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9187,CT35,35,39,cwh_dm_x_cw_hw,treated,FM,19703,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9187,CT40,40,44,cwh_dm_x_cw_hw,treated,FM,9206,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9187,CT45,45,49,cwh_dm_x_cw_hw,treated,FM,19704,32.440811,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9324,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19705,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9324,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,9332,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9324,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19706,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9325,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19707,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9325,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,9344,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9325,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19708,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9432,CT35,35,39,cwh_vm_1_cw_hw,treated,EM,19709,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9432,CT40,40,44,cwh_vm_1_cw_hw,treated,EM,9440,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9432,CT45,45,49,cwh_vm_1_cw_hw,treated,EM,19710,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9433,CT35,35,39,cwh_vm_1_cw_hw,treated,FM,19711,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9433,CT40,40,44,cwh_vm_1_cw_hw,treated,FM,9452,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9433,CT45,45,49,cwh_vm_1_cw_hw,treated,FM,19712,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,treated_ct_row_cannot_remove_natural_hw_until_ingrowth_fixed
9597,CT35,35,39,cwh_vm_1_cw_hw,natural,EN,19713,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
9597,CT40,40,44,cwh_vm_1_cw_hw,natural,EN,9605,28.266992,0.000000,true,requires_planted_hw_ingrowth_fix,natural_ct_row_has_hw_available_for_removal
