origin_lane,source_name,au_id,species_bucket,share_pct,share_class
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_fdc,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_cw_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_act,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_act,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_act,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_act,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_dr_mb,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_dr,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_hw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_fdc_x,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_ba,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Ba,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Cw,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Dec,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Dr,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Fd,45.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Hw,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Oth,10.0,nonzero
treated,managed_bootstrap,cwh_dm_x_hw_cw,Yc,0.0,zero
treated,managed_bootstrap,cwh_dm_x_hw_fdc,Ba,0.0,zero
