Curve_ID,Age,Value
Yield_279,300,415.44809
Yield_279,310,413.01862
Yield_279,320,410.61859
Yield_279,330,408.24701
Yield_279,340,405.90308
Yield_279,350,403.58578
Yield_28,0,0.0
Yield_28,10,0.0
Yield_28,20,0.2927
Yield_28,30,0.7752
Yield_28,40,1.1448
Yield_28,50,1.3781
Yield_28,60,1.5097
Yield_28,70,1.569
Yield_28,80,1.5751
Yield_28,90,1.5615
Yield_28,100,1.5513
Yield_28,110,1.5673
Yield_28,120,1.5773
Yield_28,130,1.579
Yield_28,140,1.5732
Yield_28,150,1.5595
Yield_28,160,1.54
Yield_28,170,1.5173
Yield_28,180,1.4918
Yield_28,190,1.4645
Yield_28,200,1.4392
Yield_28,210,1.413
Yield_28,220,1.3872
Yield_28,230,1.3626
Yield_28,240,1.3389
Yield_28,250,1.3161
Yield_28,260,1.2939
Yield_28,270,1.2726
Yield_28,280,1.2518
Yield_28,290,1.2317
Yield_28,300,1.212
Yield_28,310,1.2003
Yield_28,320,1.1917
Yield_28,330,1.1831
Yield_28,340,1.1747
Yield_28,350,1.166
Yield_280,0,5.1094
Yield_280,10,5.1094
Yield_280,20,5.1094
Yield_280,30,5.1094
Yield_280,40,5.8459
Yield_280,50,6.7404
Yield_280,60,7.747000000000001
Yield_280,70,8.7349
Yield_280,80,9.6492
Yield_280,90,10.4754
Yield_280,100,11.2051
Yield_280,110,11.8452
Yield_280,120,12.4006
Yield_280,130,12.8821
Yield_280,140,13.3018
Yield_280,150,13.642600000000002
Yield_280,160,13.8968
Yield_280,170,14.0904
Yield_280,180,14.2394
Yield_280,190,14.3565
Yield_280,200,14.4497
Yield_280,210,14.4928
Yield_280,220,14.5292
Yield_280,230,14.5615
Yield_280,240,14.5914
Yield_280,250,14.6183
Yield_280,260,14.642499999999998
Yield_280,270,14.6642
Yield_280,280,14.6841
Yield_280,290,14.7016
Yield_280,300,14.7174
Yield_280,310,14.730899999999998
Yield_280,320,14.7033
Yield_280,330,14.6743
Yield_280,340,14.645499999999998
Yield_280,350,14.6169
Yield_281,0,0.0
Yield_281,10,0.0
Yield_281,20,23.7902
Yield_281,30,133.2905
Yield_281,40,239.56259
Yield_281,50,285.2075200000001
Yield_281,60,319.81821
Yield_281,70,346.52301
Yield_281,80,368.01999
Yield_281,90,394.57642
Yield_281,100,417.78531
Yield_281,110,438.03189
Yield_281,120,450.43869000000007
Yield_281,130,453.88751
Yield_281,140,450.43384
Yield_281,150,440.55249
Yield_281,160,426.40198
Yield_281,170,413.40118
Yield_281,180,403.20959
Yield_281,190,396.06839
Yield_281,200,392.11572
Yield_281,210,390.0509
Yield_281,220,388.86151
Yield_281,230,387.68298
Yield_281,240,386.51413
Yield_281,250,385.35519
Yield_281,260,384.2049
Yield_281,270,383.06339
Yield_281,280,381.92981
Yield_281,290,380.80423
Yield_281,300,379.68552
Yield_281,310,378.57431
Yield_281,320,377.46921
Yield_281,330,376.3707
Yield_281,340,375.27811
Yield_281,350,374.1911
Yield_283,0,0.0
Yield_283,10,0.0
Yield_283,20,0.0
Yield_283,30,0.3552
Yield_283,40,1.2422
Yield_283,50,2.4023
Yield_283,60,3.5636
Yield_283,70,4.6122
Yield_283,80,5.5202
Yield_283,90,6.2904
Yield_283,100,6.9296
Yield_283,110,7.4453
Yield_283,120,7.8422
Yield_283,130,8.1399
Yield_283,140,8.3677
Yield_283,150,8.5225
Yield_283,160,8.6296
Yield_283,170,8.7035
Yield_283,180,8.7444
Yield_283,190,8.7629
Yield_283,200,8.7672
Yield_283,210,8.7317
Yield_283,220,8.6978
Yield_283,230,8.6624
Yield_283,240,8.6257
Yield_283,250,8.5879
Yield_283,260,8.5493
Yield_283,270,8.5098
Yield_283,280,8.4694
Yield_283,290,8.4266
Yield_283,300,8.3807
Yield_283,310,8.3343
Yield_283,320,8.2867
Yield_283,330,8.2398
Yield_283,340,8.1936
Yield_283,350,8.148
Yield_284,0,0.0
Yield_284,10,0.0
Yield_284,20,35.8283
Yield_284,30,201.8369
Yield_284,40,399.1322
Yield_284,50,488.20639000000006
Yield_284,60,554.58893
Yield_284,70,621.32159
Yield_284,80,678.93237
Yield_284,90,729.11475
Yield_284,100,773.20807
Yield_284,110,811.7593400000002
Yield_284,120,835.2099
Yield_284,130,842.0051900000002
Yield_284,140,835.95636
Yield_284,150,818.11743
Yield_284,160,792.49811
Yield_284,170,769.18781
Yield_284,180,751.15112
Yield_284,190,738.85657
Yield_284,200,732.58228
Yield_284,210,729.88965
Yield_284,220,728.7121
Yield_284,230,727.54193
Yield_284,240,726.37878
Yield_284,250,725.22253
Yield_284,260,724.07245
Yield_284,270,722.9281
Yield_284,280,721.7896099999998
Yield_284,290,720.6564900000002
Yield_284,300,719.5285
Yield_284,310,718.4050900000002
Yield_284,320,717.28662
Yield_284,330,716.1723
Yield_284,340,715.06219
Yield_284,350,713.9563
Yield_285,0,50.1415
Yield_285,10,50.1415
Yield_285,20,50.1415
Yield_285,30,50.4575
Yield_285,40,51.3134
Yield_285,50,52.4894
Yield_285,60,53.7106
Yield_285,70,54.8392
Yield_285,80,55.8419
Yield_285,90,56.7143
Yield_285,100,57.4624
Yield_285,110,58.0869
Yield_285,120,58.5789
Yield_285,130,58.9466
Yield_285,140,59.2278
Yield_285,150,59.4321
Yield_285,160,59.5717
Yield_285,170,59.6685
Yield_285,180,59.7309
Yield_285,190,59.7704
Yield_285,200,59.7955
Yield_285,210,59.7766
Yield_285,220,59.7604
Yield_285,230,59.7423
Yield_285,240,59.7227
Yield_285,250,59.7024
Yield_285,260,59.68080000000001
Yield_285,270,59.65810000000001
Yield_285,280,59.6342
Yield_285,290,59.6092
Yield_285,300,59.5836
Yield_285,310,59.5565
Yield_285,320,59.5069
Yield_285,330,59.45820000000001
Yield_285,340,59.4105
Yield_285,350,59.3635
Yield_286,0,0.0
Yield_286,10,0.0
Yield_286,20,0.0
Yield_286,30,0.6571
Yield_286,40,1.7336
Yield_286,50,2.9535
Yield_286,60,4.1467
Yield_286,70,5.2571
Yield_286,80,6.2743
Yield_286,90,7.2019
Yield_286,100,8.0484
Yield_286,110,8.8195
Yield_286,120,9.4951
Yield_286,130,10.0722
Yield_286,140,10.5573
Yield_286,150,10.9052
Yield_286,160,11.0987
Yield_286,170,11.2056
Yield_286,180,11.2591
Yield_286,190,11.2777
Yield_286,200,11.2745
Yield_286,210,11.2158
Yield_286,220,11.1515
Yield_286,230,11.0859
Yield_286,240,11.0187
Yield_286,250,10.9501
Yield_286,260,10.8805
Yield_286,270,10.8096
Yield_286,280,10.749
Yield_286,290,10.689
Yield_286,300,10.6299
Yield_286,310,10.5715
Yield_286,320,10.5138
Yield_286,330,10.4566
Yield_286,340,10.4003
Yield_286,350,10.3446
Yield_287,0,0.0
Yield_287,10,0.0
Yield_287,20,0.0
Yield_287,30,0.3637
Yield_287,40,1.2126
Yield_287,50,2.3965
Yield_287,60,3.6999
Yield_287,70,4.9828
Yield_287,80,6.1836
Yield_287,90,7.2861
Yield_287,100,8.2776
Yield_287,110,9.1564
Yield_287,120,9.8942
Yield_287,130,10.4872
Yield_287,140,10.9668
Yield_287,150,11.3213
Yield_287,160,11.5755
Yield_287,170,11.77
Yield_287,180,11.9243
Yield_287,190,12.0512
Yield_287,200,12.1612
Yield_287,210,12.2151
Yield_287,220,12.2714
Yield_287,230,12.3236
Yield_287,240,12.3718
Yield_287,250,12.4168
Yield_287,260,12.4586
Yield_287,270,12.4973
Yield_287,280,12.5335
Yield_287,290,12.5673
Yield_287,300,12.5982
Yield_287,310,12.6264
Yield_287,320,12.5922
Yield_287,330,12.5586
Yield_287,340,12.5254
Yield_287,350,12.493
Yield_289,0,0.0
Yield_289,10,0.0
Yield_289,20,48.2604
Yield_289,30,235.32811
Yield_289,40,442.64923
Yield_289,50,557.6261
Yield_289,60,624.13269
Yield_289,70,675.72498
Yield_289,80,716.7142299999998
Yield_289,90,768.30737
Yield_289,100,814.11407
Yield_289,110,854.00635
Yield_289,120,877.76672
Yield_289,130,884.1228
Yield_289,140,877.0971099999998
Yield_289,150,857.7420699999999
Yield_289,160,830.29553
Yield_289,170,805.45209
Yield_289,180,786.1051
Yield_289,190,772.76123
Yield_289,200,765.71893
Yield_289,210,762.31458
Yield_289,220,760.4044200000002
Yield_289,230,758.50623
Yield_289,240,756.61829
Yield_289,250,754.74072
Yield_289,260,752.87225
Yield_289,270,751.01276
Yield_289,280,749.16138
Yield_289,290,747.3175
Yield_289,300,745.4809
Yield_289,310,743.6510599999998
Yield_289,320,741.82751
Yield_289,330,740.0097
Yield_289,340,738.1972
Yield_289,350,736.38977
Yield_29,0,0.0
Yield_29,10,0.0
Yield_29,20,0.0
Yield_29,30,45.3845
Yield_29,40,75.8115
Yield_29,50,100.2104
Yield_29,60,119.02209
Yield_29,70,133.6449
Yield_29,80,145.14861000000005
Yield_29,90,154.24431
Yield_29,100,161.4547
Yield_29,110,167.0638
Yield_29,120,169.5694
Yield_29,130,168.97298999999995
Yield_29,140,166.1232
Yield_29,150,161.29889
Yield_29,160,155.24969
Yield_29,170,149.6924
Yield_29,180,145.0881
Yield_29,190,141.53391000000005
Yield_29,200,139.08139
Yield_29,210,137.2684
Yield_29,220,135.66391000000002
Yield_29,230,134.1001
Yield_29,240,132.60851
Yield_29,250,131.8045
Yield_29,260,131.01291
Yield_29,270,130.23331000000002
Yield_29,280,129.4651
Yield_29,290,128.7079
Yield_29,300,127.96111
Yield_29,310,127.2242
Yield_29,320,126.4971
Yield_29,330,125.77901
Yield_29,340,125.0699
Yield_29,350,124.3694
Yield_290,0,0.0
Yield_290,10,0.0
Yield_290,20,0.4998
Yield_290,30,1.2465
Yield_290,40,1.7378
Yield_290,50,1.9618
Yield_290,60,2.0817
Yield_290,70,2.1527
Yield_290,80,2.1886
Yield_290,90,2.1961
Yield_290,100,2.2228
Yield_290,110,2.2521
Yield_290,120,2.2595
Yield_290,130,2.2403
Yield_290,140,2.1989
Yield_290,150,2.1378
Yield_290,160,2.0649
Yield_290,170,1.9961
Yield_290,180,1.9323
Yield_290,190,1.874
Yield_290,200,1.8213
Yield_290,210,1.7988
Yield_290,220,1.7882
Yield_290,230,1.7776
Yield_290,240,1.7671
Yield_290,250,1.7567
Yield_290,260,1.7464
Yield_290,270,1.7361
Yield_290,280,1.7258
Yield_290,290,1.7155
Yield_290,300,1.7051
Yield_290,310,1.6948
Yield_290,320,1.6846
Yield_290,330,1.6743
Yield_290,340,1.6640000000000001
Yield_290,350,1.6536
Yield_291,0,0.0
Yield_291,10,0.0
Yield_291,20,0.1432
Yield_291,30,1.0979999999999999
Yield_291,40,2.6489
Yield_291,50,4.3505
Yield_291,60,5.9715
Yield_291,70,7.4392
Yield_291,80,8.7493
Yield_291,90,9.9054
Yield_291,100,10.9088
Yield_291,110,11.7532
Yield_291,120,12.5116
Yield_291,130,13.222000000000001
Yield_291,140,13.8764
Yield_291,150,14.4037
Yield_291,160,14.5838
Yield_291,170,14.6784
Yield_291,180,14.727
Yield_291,190,14.7441
Yield_291,200,14.7393
Yield_291,210,14.6803
Yield_291,220,14.6226
Yield_291,230,14.565999999999999
Yield_291,240,14.5106
Yield_291,250,14.4561
Yield_291,260,14.4027
Yield_291,270,14.3499
Yield_291,280,14.2979
Yield_291,290,14.2467
Yield_291,300,14.196
Yield_291,310,14.1458
Yield_291,320,14.0964
Yield_291,330,14.0473
Yield_291,340,13.9987
Yield_291,350,13.9507
Yield_292,0,0.0
Yield_292,10,0.0
Yield_292,20,0.0
Yield_292,30,60.563
Yield_292,40,170.7552
Yield_292,50,287.02563
Yield_292,60,395.07001
Yield_292,70,476.30219000000005
Yield_292,80,510.95572
Yield_292,90,536.59686
Yield_292,100,555.8314799999998
Yield_292,110,569.11279
Yield_292,120,573.8525400000002
Yield_292,130,580.22266
Yield_292,140,577.33533
Yield_292,150,565.30359
Yield_292,160,547.34027
Yield_292,170,530.73987
Yield_292,180,517.3967299999998
Yield_292,190,507.78619
Yield_292,200,502.18195
Yield_292,210,498.4213
Yield_292,220,495.51071
Yield_292,230,492.64951
Yield_292,240,489.83463
Yield_292,250,487.06409
Yield_292,260,484.33521
Yield_292,270,481.6463
Yield_292,280,478.99512
Yield_292,290,476.38022
Yield_292,300,473.79999
Yield_292,310,471.25302
Yield_292,320,468.73792
Yield_292,330,466.2532
Yield_292,340,463.79828
Yield_292,350,461.37152
Yield_293,0,0.0
Yield_293,10,0.0
Yield_293,20,0.3376
Yield_293,30,1.7153
Yield_293,40,3.7515
Yield_293,50,5.9007
Yield_293,60,7.9341
Yield_293,70,9.8249
Yield_293,80,11.5642
Yield_293,90,13.1198
Yield_293,100,14.5484
Yield_293,110,15.8934
Yield_293,120,17.1118
Yield_293,130,17.852999999999998
Yield_293,140,18.2766
Yield_293,150,18.5966
Yield_293,160,18.7982
Yield_293,170,18.9176
Yield_293,180,18.98
Yield_293,190,19.0028
Yield_293,200,18.9983
Yield_293,210,18.9318
Yield_293,220,18.8613
Yield_293,230,18.7927
Yield_293,240,18.7259
Yield_293,250,18.6606
Yield_293,260,18.5966
Yield_293,270,18.534000000000002
Yield_293,280,18.4728
Yield_293,290,18.4126
Yield_293,300,18.3536
Yield_293,310,18.2956
Yield_293,320,18.2387
Yield_293,330,18.1826
Yield_293,340,18.1274
Yield_293,350,18.0732
Yield_294,0,0.0
Yield_294,10,0.0
Yield_294,20,3.8923
Yield_294,30,88.0646
Yield_294,40,207.2039
Yield_294,50,325.6004
Yield_294,60,435.57471
Yield_294,70,506.43689000000006
Yield_294,80,542.95245
Yield_294,90,565.55029
Yield_294,100,589.09631
Yield_294,110,617.4299900000002
Yield_294,120,634.91992
Yield_294,130,639.44287
Yield_294,140,633.9478799999998
Yield_294,150,619.38922
Yield_294,160,598.75153
Yield_294,170,579.4707
Yield_294,180,564.33612
Yield_294,190,553.6416
Yield_294,200,547.5469400000002
Yield_294,210,544.41949
Yield_294,220,542.94177
Yield_294,230,541.47632
Yield_294,240,540.02301
Yield_294,250,538.58099
Yield_294,260,537.15021
Yield_294,270,535.72949
Yield_294,280,534.31891
Yield_294,290,532.91785
Yield_294,300,531.52612
Yield_294,310,530.14307
Yield_294,320,528.76849
Yield_294,330,527.40228
Yield_294,340,526.04358
Yield_294,350,524.6926900000002
Yield_295,0,0.0
Yield_295,10,0.0
Yield_295,20,0.0
Yield_295,30,0.546
Yield_295,40,1.4702
Yield_295,50,2.5024
Yield_295,60,3.484
Yield_295,70,4.3621
Yield_295,80,5.1275
Yield_295,90,5.7866
Yield_295,100,6.3524
Yield_295,110,6.8358
Yield_295,120,7.2278
Yield_295,130,7.5245
Yield_295,140,7.7488
Yield_295,150,7.8878
Yield_295,160,7.9472
Yield_295,170,7.9645
Yield_295,180,7.9639999999999995
Yield_295,190,7.9532
Yield_295,200,7.9394
Yield_295,210,7.9003
Yield_295,220,7.8666
Yield_295,230,7.8322
Yield_295,240,7.7965
Yield_295,250,7.7602
Yield_295,260,7.7229
Yield_295,270,7.6851
Yield_295,280,7.6467
Yield_295,290,7.6074
Yield_295,300,7.5673
Yield_295,310,7.5271
Yield_295,320,7.4942
Yield_295,330,7.4615
Yield_295,340,7.4289
Yield_295,350,7.3966
Yield_296,0,0.0
Yield_296,10,0.0
Yield_296,20,33.5704
Yield_296,30,76.1831
Yield_296,40,113.1975
Yield_296,50,141.4425
Yield_296,60,162.82242
Yield_296,70,179.12601
Yield_296,80,191.67511
Yield_296,90,201.3475
Yield_296,100,208.7327
Yield_296,110,214.1274
Yield_296,120,215.71811
Yield_296,130,213.75461
Yield_296,140,209.38339
Yield_296,150,204.31329
Yield_296,160,198.37151
Yield_296,170,192.92719
Yield_296,180,188.5965
Yield_296,190,185.5417
Yield_296,200,183.86041
Yield_296,210,182.7607
Yield_296,220,181.90359
Yield_296,230,181.05899
Yield_296,240,180.22571
Yield_296,250,179.40311
Yield_296,260,178.59091
Yield_296,270,177.7879
Yield_296,280,176.99442
Yield_296,290,176.2092
Yield_296,300,175.43231
Yield_296,310,174.66281
Yield_296,320,173.90089
Yield_296,330,173.14569
Yield_296,340,172.3974
Yield_296,350,171.65528999999995
Yield_297,0,0.0
Yield_297,10,0.0
Yield_297,20,0.2361
Yield_297,30,1.422
Yield_297,40,3.0364
Yield_297,50,4.6139
Yield_297,60,6.0186
Yield_297,70,7.231
Yield_297,80,8.2656
Yield_297,90,9.1433
Yield_297,100,9.8821
Yield_297,110,10.4929
Yield_297,120,10.9765
Yield_297,130,11.3611
Yield_297,140,11.6759
Yield_297,150,11.9082
Yield_297,160,12.047
Yield_297,170,12.115
Yield_297,180,12.1501
Yield_297,190,12.1571
Yield_297,200,12.1429
Yield_297,210,12.0775
Yield_297,220,12.0132
Yield_297,230,11.9494
Yield_297,240,11.8866
Yield_297,250,11.8246
Yield_297,260,11.7636
Yield_297,270,11.7033
Yield_297,280,11.6437
Yield_297,290,11.5849
Yield_297,300,11.5271
Yield_297,310,11.4699
Yield_297,320,11.4132
Yield_297,330,11.3573
Yield_297,340,11.302
Yield_297,350,11.2473
Yield_298,0,0.0
Yield_298,10,0.0
Yield_298,20,0.27399999999999997
Yield_298,30,1.8396
Yield_298,40,3.8438
Yield_298,50,5.8369
Yield_298,60,7.7305
Yield_298,70,9.4998
Yield_298,80,10.797
Yield_298,90,12.177999999999999
Yield_298,100,13.1991
Yield_298,110,13.8509
Yield_298,120,14.4286
Yield_298,130,14.9437
Yield_298,140,15.4059
Yield_298,150,15.7654
Yield_298,160,16.0115
Yield_298,170,16.1775
Yield_298,180,16.2868
Yield_298,190,16.355999999999998
Yield_298,200,16.3971
Yield_298,210,16.3701
Yield_298,220,16.3434
Yield_298,230,16.3168
Yield_298,240,16.2904
Yield_298,250,16.2642
Yield_298,260,16.2381
Yield_298,270,16.212
Yield_298,280,16.1862
Yield_298,290,16.1604
Yield_298,300,16.1348
Yield_298,310,16.1093
Yield_298,320,16.0838
Yield_298,330,16.0585
Yield_298,340,16.0333
Yield_298,350,16.0082
Yield_299,0,0.0
Yield_299,10,11.5182
Yield_299,20,151.7941
Yield_299,30,242.03371
Yield_299,40,286.7392
Yield_299,50,313.98468
Yield_299,60,330.58191
Yield_299,70,340.67548
Yield_299,80,346.88382
Yield_299,90,350.43179
Yield_299,100,352.23129
Yield_299,110,350.29858
Yield_299,120,342.11041
Yield_299,130,329.53656
Yield_299,140,314.6124
Yield_299,150,298.9816
Yield_299,160,284.77808
Yield_299,170,273.70279
Yield_299,180,265.58038
Yield_299,190,260.26218
Yield_299,200,257.65469
Yield_299,210,256.38501
Yield_299,220,255.08119
Yield_299,230,253.79561
Yield_299,240,252.52679
Yield_299,250,251.2738
Yield_299,260,250.0358
Yield_299,270,248.8116
Yield_299,280,247.60049
Yield_299,290,246.40199
Yield_299,300,245.2151
Yield_299,310,244.0845
Yield_299,320,242.96429
Yield_299,330,241.8517
Yield_299,340,240.74619
Yield_299,350,239.64799
Yield_3,0,0.0
Yield_3,10,0.0
Yield_3,20,0.0
Yield_3,30,0.6158
Yield_3,40,1.5925
Yield_3,50,2.6389
Yield_3,60,3.6104
Yield_3,70,4.4691
Yield_3,80,5.2168
Yield_3,90,5.8637
Yield_3,100,6.4246
Yield_3,110,6.9131
Yield_3,120,7.3255
Yield_3,130,7.662000000000001
Yield_3,140,7.9379
Yield_3,150,8.1309
Yield_3,160,8.2441
Yield_3,170,8.3097
Yield_3,180,8.3502
Yield_3,190,8.3755
Yield_3,200,8.3916
Yield_3,210,8.3753
Yield_3,220,8.3624
Yield_3,230,8.3475
Yield_3,240,8.3312
Yield_3,250,8.314
Yield_3,260,8.2952
Yield_3,270,8.2754
Yield_3,280,8.2551
Yield_3,290,8.2338
Yield_3,300,8.2116
Yield_3,310,8.1882
Yield_3,320,8.1547
Yield_3,330,8.1217
Yield_3,340,8.0889
Yield_3,350,8.0566
Yield_30,0,22.3845
Yield_30,10,22.3845
Yield_30,20,22.3845
Yield_30,30,22.8786
Yield_30,40,23.7275
Yield_30,50,24.6916
Yield_30,60,25.624000000000002
Yield_30,70,26.4718
Yield_30,80,27.2237
Yield_30,90,27.8845
Yield_30,100,28.4641
Yield_30,110,28.9728
Yield_30,120,29.4064
Yield_30,130,29.7642
Yield_30,140,30.0636
Yield_30,150,30.2841
Yield_30,160,30.4254
Yield_30,170,30.5198
Yield_30,180,30.5884
Yield_30,190,30.641
Yield_30,200,30.6838
Yield_30,210,30.6923
Yield_30,220,30.7035
Yield_30,230,30.7124
Yield_30,240,30.7193
Yield_30,250,30.7244
Yield_30,260,30.7279
Yield_30,270,30.7297
Yield_30,280,30.7304
Yield_30,290,30.7298
Yield_30,300,30.728
Yield_30,310,30.7239
Yield_30,320,30.6967
Yield_30,330,30.6696
Yield_30,340,30.6429
Yield_30,350,30.6164
Yield_300,0,0.0
Yield_300,10,0.0
Yield_300,20,0.2457
Yield_300,30,78.9129
Yield_300,40,198.49359
Yield_300,50,320.63617
Yield_300,60,435.53687
Yield_300,70,541.1859099999998
Yield_300,80,610.5090299999998
Yield_300,90,651.65417
Yield_300,100,676.2869900000002
Yield_300,110,714.3093299999998
Yield_300,120,737.01355
Yield_300,130,744.6252400000002
Yield_300,140,740.5892299999998
Yield_300,150,725.4271200000002
Yield_300,160,703.08807
Yield_300,170,682.78278
Yield_300,180,666.73761
Yield_300,190,655.5366799999998
Yield_300,200,649.52917
Yield_300,210,645.94812
Yield_300,220,643.3200099999998
Yield_300,230,640.73157
Yield_300,240,638.18042
Yield_300,250,635.66492
Yield_300,260,633.1828
Yield_300,270,630.7325400000002
Yield_300,280,628.31238
Yield_300,290,625.9212
Yield_300,300,623.55737
Yield_300,310,621.21985
Yield_300,320,618.9074099999998
Yield_300,330,616.6190799999998
Yield_300,340,614.35419
Yield_300,350,612.11139
Yield_301,0,0.0
Yield_301,10,0.0
Yield_301,20,0.9791
Yield_301,30,3.5536
Yield_301,40,6.2715
Yield_301,50,8.6029
Yield_301,60,10.5241
Yield_301,70,12.0747
Yield_301,80,13.175999999999998
Yield_301,90,14.3655
Yield_301,100,15.3955
Yield_301,110,16.0725
Yield_301,120,16.6595
Yield_301,130,17.1706
Yield_301,140,17.6169
Yield_301,150,17.9449
Yield_301,160,18.1193
Yield_301,170,18.1971
Yield_301,180,18.2219
Yield_301,190,18.2139
Yield_301,200,18.1765
Yield_301,210,18.0629
Yield_301,220,17.9515
Yield_301,230,17.8419
Yield_301,240,17.7341
Yield_301,250,17.6281
Yield_301,260,17.5236
Yield_301,270,17.4206
Yield_301,280,17.3191
Yield_301,290,17.2189
Yield_301,300,17.1199
Yield_301,310,17.0222
Yield_301,320,16.9257
Yield_301,330,16.8301
Yield_301,340,16.7357
Yield_301,350,16.6424
Yield_303,0,0.0
Yield_303,10,0.0
Yield_303,20,0.0
Yield_303,30,3.7198
Yield_303,40,31.2309
Yield_303,50,40.4916
Yield_303,60,48.1516
Yield_303,70,54.5605
Yield_303,80,59.8987
Yield_303,90,64.3343
Yield_303,100,68.0229
Yield_303,110,71.1205
Yield_303,120,73.001
Yield_303,130,73.5172
Yield_303,140,72.9976
Yield_303,150,71.4415
Yield_303,160,69.2107
Yield_303,170,67.0813
Yield_303,180,65.2938
Yield_303,190,63.9049
Yield_303,200,62.9426
Yield_303,210,62.18899999999999
Yield_303,220,61.5516
Yield_303,230,60.9252
Yield_303,240,60.3086
Yield_303,250,59.7011
Yield_303,260,59.102
Yield_303,270,58.5106
Yield_303,280,57.9264
Yield_303,290,57.1321
Yield_303,300,56.2952
Yield_303,310,55.8087
Yield_303,320,55.4494
Yield_303,330,55.093999999999994
Yield_303,340,54.7425
Yield_303,350,54.3946
Yield_306,0,0.0
Yield_306,10,0.0
Yield_306,20,0.1936
Yield_306,30,66.35229
Yield_306,40,168.3522
Yield_306,50,270.9379
Yield_306,60,366.2923
Yield_306,70,453.01886
Yield_306,80,504.42199999999997
Yield_306,90,533.40137
Yield_306,100,553.40405
Yield_306,110,585.2951
Yield_306,120,604.4227900000002
Yield_306,130,611.0459
Yield_306,140,607.9895
Yield_306,150,595.53845
Yield_306,160,576.9528799999998
Yield_306,170,559.87195
Yield_306,180,546.21033
Yield_306,190,536.47388
Yield_306,200,530.95868
Yield_306,210,527.34448
Yield_306,220,524.5543200000002
Yield_306,230,521.81372
Yield_306,240,519.12018
Yield_306,250,516.4711900000002
Yield_306,260,513.86407
Yield_306,270,511.29691
Yield_306,280,508.7674
Yield_306,290,506.27429000000006
Yield_306,300,503.81531
Yield_306,310,501.3894
Yield_306,320,498.99518
Yield_306,330,496.63092
Yield_306,340,494.29572
Yield_306,350,491.9884
Yield_307,0,0.0
Yield_307,10,0.0
Yield_307,20,0.0
Yield_307,30,29.9336
Yield_307,40,106.7196
Yield_307,50,185.7543
Yield_307,60,258.83289
Yield_307,70,303.75519
Yield_307,80,329.3252
Yield_307,90,349.52423
Yield_307,100,365.65619
Yield_307,110,378.30042
Yield_307,120,390.38062
Yield_307,130,395.46201
Yield_307,140,394.27579
Yield_307,150,386.97479
Yield_307,160,375.02609
Yield_307,170,363.67902
Yield_307,180,354.45837
Yield_307,190,347.7235100000001
Yield_307,200,343.6817
Yield_307,210,340.84711
Yield_307,220,338.67493
Yield_307,230,336.5358
Yield_307,240,334.42841
Yield_307,250,332.35089
Yield_307,260,330.3023100000001
Yield_307,270,328.28079
Yield_307,280,326.2851
Yield_307,290,324.3147
Yield_307,300,322.36829
Yield_307,310,320.4447
Yield_307,320,318.5433
Yield_307,330,316.6635100000001
Yield_307,340,314.8042
Yield_307,350,312.96481
Yield_308,0,0.0
Yield_308,10,0.0
Yield_308,20,0.0
Yield_308,30,58.7707
Yield_308,40,164.0679
Yield_308,50,267.66351000000003
Yield_308,60,363.8779
Yield_308,70,417.17047
Yield_308,80,449.52618
Yield_308,90,477.48077
Yield_308,100,512.24567
Yield_308,110,542.65015
Yield_308,120,561.28503
Yield_308,130,567.80688
Yield_308,140,565.22461
Yield_308,150,553.53278
Yield_308,160,535.9630099999998
Yield_308,170,519.67688
Yield_308,180,506.57068
Yield_308,190,497.11368
Yield_308,200,491.5759900000001
Yield_308,210,487.85107
Yield_308,220,484.98737
Yield_308,230,482.17188
Yield_308,240,479.4024
Yield_308,250,476.67609
Yield_308,260,473.99097
Yield_308,270,471.3449700000001
Yield_308,280,468.73621
Yield_308,290,466.1629
Yield_308,300,463.62380999999993
Yield_308,310,461.11719000000005
Yield_308,320,458.64191
Yield_308,330,456.19672
Yield_308,340,453.7804
Yield_308,350,451.39209000000005
Yield_309,0,0.0
Yield_309,10,0.0
Yield_309,20,0.0
Yield_309,30,56.0509
Yield_309,40,162.04651
Yield_309,50,268.89398
Yield_309,60,368.09671
Yield_309,70,428.67029
Yield_309,80,461.4198
Yield_309,90,486.17029
Yield_309,100,504.03851
Yield_309,110,530.9094200000002
Yield_309,120,550.3269
Yield_309,130,557.1709
Yield_309,140,554.95911
Yield_309,150,544.20459
Yield_309,160,527.40417
Yield_309,170,511.68158
Yield_309,180,498.99469000000005
Yield_309,190,489.83911
Yield_309,200,484.505
Yield_309,210,480.89243
Yield_309,220,478.15439
Yield_309,230,475.4603
Yield_309,240,472.80798
Yield_309,250,470.19501
Yield_309,260,467.61938
Yield_309,270,465.07928
Yield_309,280,462.5733
Yield_309,290,460.09973
Yield_309,300,457.65698
Yield_309,310,455.24399000000005
Yield_309,320,452.85959
Yield_309,330,450.50293
Yield_309,340,448.1724200000001
Yield_309,350,445.86743
Yield_31,0,0.0
Yield_31,10,0.0
Yield_31,20,0.0
Yield_31,30,27.7652
Yield_31,40,89.3402
Yield_31,50,153.11371
Yield_31,60,212.95439
Yield_31,70,263.33792
Yield_31,80,284.76761
Yield_31,90,302.3598
Yield_31,100,315.72791
Yield_31,110,326.35791
Yield_31,120,339.5946
