BLOCK,TYPE,TRACK,OFFSET,AREA
1004,unmanaged,4,5,0.0360753
1004,managed,5,5,0.324678
1005,unmanaged,4,5,0.0143852
1005,managed,5,5,0.129467
1006,unmanaged,1322,74,0.0219841
1006,managed,1323,74,0.197857
1007,unmanaged,26,47,0.56088
1007,managed,27,47,5.048
1008,unmanaged,26,59,0.0318962
1008,managed,27,59,0.287065
1009,unmanaged,26,59,0.415466
1009,managed,27,59,3.73919
1010,unmanaged,1327,74,0.370362
1010,managed,1328,74,3.33326
1011,unmanaged,1332,84,0.213355
1011,managed,1333,84,1.92019
1012,unmanaged,1337,74,0.250542
1012,managed,1338,74,2.25487
1013,unmanaged,1342,74,0.0267642
1013,managed,1343,74,0.240877
1014,unmanaged,1347,84,0.403601
1014,managed,1348,84,3.63241
1015,unmanaged,1352,89,0.248753
1015,managed,1353,89,2.23878
1016,unmanaged,1357,149,3.20755
1016,managed,1358,149,12.8302
1017,unmanaged,1360,174,11.3925
1018,unmanaged,16,59,0.51997
1018,managed,17,59,4.67974
1019,unmanaged,16,59,0.051355
1019,managed,17,59,0.462195
1020,unmanaged,16,59,0.76065
1020,managed,17,59,6.8459
1021,unmanaged,16,34,0.97436
1021,managed,17,34,8.7692
1022,unmanaged,16,34,0.084385
1022,managed,17,34,0.75947
1023,unmanaged,1361,74,3.09092
1023,managed,1362,74,27.8183
1024,unmanaged,1361,74,0.0415444
1024,managed,1362,74,0.373899
1025,unmanaged,1361,74,0.03802
1025,managed,1362,74,0.34218
1026,unmanaged,21,2,0.057319
1026,managed,22,2,0.51587
1027,unmanaged,1366,84,0.0344071
1027,managed,1367,84,0.309664
1028,unmanaged,1366,84,0.157999
1028,managed,1367,84,1.42199
1029,unmanaged,1371,69,4.94357
1030,unmanaged,1372,74,0.160545
1030,managed,1373,74,1.4449
1031,unmanaged,1372,74,0.168487
1031,managed,1373,74,1.51638
1032,unmanaged,1372,74,0.53516
1032,managed,1373,74,4.81641
1033,unmanaged,1372,74,0.127736
1033,managed,1373,74,1.14962
1034,unmanaged,49,59,0.38164
1034,managed,50,59,3.43476
1035,unmanaged,639,54,0.465312
1035,managed,640,54,1.86125
1036,unmanaged,1377,64,1.13395
1037,unmanaged,1378,89,0.0147311
1037,managed,1379,89,0.13258
1038,unmanaged,11,5,0.97068
1038,managed,12,5,8.7361
1039,unmanaged,1383,89,0.07135
1039,managed,1384,89,0.64215
1040,unmanaged,1383,89,0.321036
1040,managed,1384,89,2.88932
1041,unmanaged,26,54,0.173502
1041,managed,27,54,1.56152
1042,unmanaged,26,54,0.279704
1042,managed,27,54,2.51734
1043,unmanaged,26,54,0.202563
1043,managed,27,54,1.82307
1044,unmanaged,1388,149,1.36914
1045,unmanaged,44,64,0.299278
1045,managed,45,64,2.6935
1046,unmanaged,1389,89,0.193713
1046,managed,1390,89,1.74342
1047,unmanaged,1394,74,0.096919
1047,managed,1395,74,0.87227
1048,unmanaged,1394,74,0.288081
1048,managed,1395,74,2.59273
1049,unmanaged,1399,79,1.15563
1049,managed,1400,79,10.4007
1050,unmanaged,1404,89,0.214767
1050,managed,1405,89,1.9329
1051,unmanaged,1404,89,0.153924
1051,managed,1405,89,1.38531
1052,unmanaged,1404,89,0.462441
1052,managed,1405,89,4.16196
1053,unmanaged,1409,89,0.042429
1053,managed,1410,89,0.381861
1054,unmanaged,1414,89,0.0109017
1054,managed,1415,89,0.098115
1055,unmanaged,1414,89,0.088688
1055,managed,1415,89,0.79819
1056,unmanaged,1419,89,0.061219
1056,managed,1420,89,0.55098
1057,unmanaged,1419,89,0.189855
1057,managed,1420,89,1.70869
1058,unmanaged,1419,89,0.0212299
1058,managed,1420,89,0.191069
1059,unmanaged,4,54,0.29488
1059,managed,5,54,2.65392
1060,unmanaged,1424,89,0.0205838
1060,managed,1425,89,0.185254
1061,unmanaged,1424,89,0.307889
1061,managed,1425,89,2.771
1062,unmanaged,1429,74,0.397798
1062,managed,1430,74,3.58018
1063,unmanaged,1434,79,0.252812
1063,managed,1435,79,2.27531
1064,unmanaged,1439,114,0.0126071
1064,managed,1440,114,0.113464
1065,unmanaged,1439,114,0.0320099
1065,managed,1440,114,0.288089
1066,unmanaged,1439,114,0.0328042
1066,managed,1440,114,0.295238
1067,unmanaged,1439,114,0.0178376
1067,managed,1440,114,0.160538
1068,unmanaged,1439,114,0.125591
1068,managed,1440,114,1.13032
1069,unmanaged,4,1,0.217631
1069,managed,5,1,1.95868
1070,unmanaged,1444,114,0.151057
1070,managed,1445,114,1.35951
1071,unmanaged,1449,154,0.227234
1071,managed,1450,154,2.04511
1072,unmanaged,1449,154,0.216108
1072,managed,1450,154,1.94497
1073,unmanaged,1454,174,9.7471
1074,unmanaged,4,69,0.220193
1074,managed,5,69,1.98173
1075,unmanaged,4,69,0.057872
1075,managed,5,69,0.52085
1076,unmanaged,4,69,0.084734
1076,managed,5,69,0.7626
1077,unmanaged,1455,74,0.0201409
1077,managed,1456,74,0.181268
1078,unmanaged,1455,74,0.0269684
1078,managed,1456,74,0.242716
1079,unmanaged,1455,74,0.028795
1079,managed,1456,74,0.259155
1080,unmanaged,1460,79,0.0232357
1080,managed,1461,79,0.209121
1081,unmanaged,1460,79,1.31778
1081,managed,1461,79,11.86
1082,unmanaged,513,69,0.346783
1082,managed,514,69,3.12105
1083,unmanaged,1465,89,0.096079
1083,managed,1466,89,0.86471
1084,unmanaged,1470,89,0.010018
1084,managed,1471,89,0.090162
1085,unmanaged,1470,89,0.0438026
1085,managed,1471,89,0.394223
1086,unmanaged,1470,89,0.0359378
1086,managed,1471,89,0.32344
1087,unmanaged,1470,89,0.0104142
1087,managed,1471,89,0.093727
1088,unmanaged,1470,89,0.0441204
1088,managed,1471,89,0.397083
1089,unmanaged,1470,89,0.099175
1089,managed,1471,89,0.89258
1090,unmanaged,1475,74,0.220139
1090,managed,1476,74,1.98125
1091,unmanaged,11,11,1.4761
1091,managed,12,11,13.2849
1092,unmanaged,1480,89,0.29455
1092,managed,1481,89,2.65095
1093,unmanaged,11,21,0.226753
1093,managed,12,21,2.04078
1094,unmanaged,1485,74,0.28162
1094,managed,1486,74,2.53458
1095,unmanaged,1485,74,0.221246
1095,managed,1486,74,1.99121
1096,unmanaged,1485,74,0.378773
1096,managed,1486,74,3.40895
1097,unmanaged,1485,74,0.0189716
1097,managed,1486,74,0.170744
1098,unmanaged,1490,149,2.09542
1098,managed,1491,149,8.3817
1099,unmanaged,1493,149,1.13757
1099,managed,1494,149,4.55027
1100,unmanaged,1496,89,0.61043
1100,managed,1497,89,5.4938
1101,unmanaged,26,54,0.059014
1101,managed,27,54,0.53113
1102,unmanaged,26,54,0.102475
1102,managed,27,54,0.92228
1103,unmanaged,1,16,0.494885
1103,managed,2,16,4.45397
1104,unmanaged,1501,79,0.05931
1104,managed,1502,79,0.53379
1105,unmanaged,4,21,0.061487
1105,managed,5,21,0.55339
1106,unmanaged,4,21,0.123798
1106,managed,5,21,1.11418
1107,unmanaged,1506,89,0.202441
1107,managed,1507,89,1.82197
1108,unmanaged,1506,89,0.71191
1108,managed,1507,89,6.4072
1109,unmanaged,1511,84,0.108773
1110,unmanaged,1511,84,3.83263
1111,unmanaged,1512,149,0.15416
1111,managed,1513,149,1.38744
1112,unmanaged,1512,149,0.0162037
1112,managed,1513,149,0.145833
1113,unmanaged,1512,149,0.179179
1113,managed,1513,149,1.61261
1114,unmanaged,4,12,0.013983
1114,managed,5,12,0.125847
1115,unmanaged,11,49,0.170965
1115,managed,12,49,1.53868
1116,unmanaged,1517,89,0.261202
1116,managed,1518,89,2.35082
1117,unmanaged,1517,89,0.215972
1117,managed,1518,89,1.94375
1118,unmanaged,16,49,0.152916
1118,managed,17,49,1.37625
1119,unmanaged,16,49,0.0129562
1119,managed,17,49,0.116606
1120,unmanaged,16,54,0.123993
1120,managed,17,54,1.11593
1121,unmanaged,16,54,0.61857
1121,managed,17,54,5.5671
1122,unmanaged,513,49,0.0320649
1122,managed,514,49,0.288584
1123,unmanaged,513,1,0.103817
1123,managed,514,1,0.93435
1124,unmanaged,513,1,0.52981
1124,managed,514,1,4.7683
1125,unmanaged,1522,74,0.402483
1125,managed,1523,74,3.62234
1126,unmanaged,1527,84,0.62779
1126,managed,1528,84,5.6501
1127,unmanaged,1532,84,4.08505
1128,unmanaged,1,52,0.379616
1128,managed,2,52,3.41654
1129,unmanaged,1533,89,0.324966
1129,managed,1534,89,2.9247
1130,unmanaged,16,59,0.14593
1130,managed,17,59,1.31337
1131,unmanaged,16,59,0.118612
1131,managed,17,59,1.06751
1132,unmanaged,1538,74,0.088682
1132,managed,1539,74,0.79814
1133,unmanaged,1538,74,0.198156
1133,managed,1539,74,1.78341
1134,unmanaged,1543,84,0.367532
1134,managed,1544,84,3.30779
1135,unmanaged,1,49,0.76608
1135,managed,2,49,6.8948
1136,unmanaged,11,14,0.92378
1136,managed,12,14,8.314
1137,unmanaged,11,25,0.121441
1137,managed,12,25,1.09297
1138,unmanaged,11,13,0.62619
1138,managed,12,13,5.6357
1139,unmanaged,1548,74,0.161526
1139,managed,1549,74,1.45374
1140,unmanaged,1553,79,2.15472
1140,managed,1554,79,19.3925
1141,unmanaged,1553,79,0.050382
1141,managed,1554,79,0.453439
1142,unmanaged,26,64,0.159519
1142,managed,27,64,1.43567
1143,unmanaged,26,64,0.175879
1143,managed,27,64,1.58291
1144,unmanaged,16,44,0.78215
1144,managed,17,44,7.0394
1145,unmanaged,1558,74,0.58848
1145,managed,1559,74,5.2963
1146,unmanaged,4,64,0.130774
1146,managed,5,64,1.17697
1147,unmanaged,4,64,0.0332972
1147,managed,5,64,0.299675
1148,unmanaged,1563,84,0.227867
1148,managed,1564,84,2.05081
1149,unmanaged,4,28,0.069236
1149,managed,5,28,0.62313
1150,unmanaged,1,14,0.71413
1150,managed,2,14,6.4271
1151,unmanaged,1,14,0.166575
1151,managed,2,14,1.49917
1152,unmanaged,16,44,0.410082
1152,managed,17,44,3.69074
1153,unmanaged,16,54,0.141462
1153,managed,17,54,1.27316
1154,unmanaged,16,54,0.448566
1154,managed,17,54,4.0371
1155,unmanaged,513,1,0.278901
1155,managed,514,1,2.51011
1156,unmanaged,1568,89,0.317367
1156,managed,1569,89,2.8563
1157,unmanaged,1573,89,0.406648
1157,managed,1574,89,3.65983
1158,unmanaged,1578,534,0.446159
1159,unmanaged,1578,534,10.6409
1160,unmanaged,44,28,0.061291
1160,managed,45,28,0.55162
1161,unmanaged,26,15,0.59655
1161,managed,27,15,5.3689
1162,unmanaged,26,15,0.0232213
1162,managed,27,15,0.208992
1163,unmanaged,26,15,0.0243546
1163,managed,27,15,0.219192
1164,unmanaged,1579,134,0.325061
1164,managed,1580,134,2.92554
1165,unmanaged,11,57,0.213847
1165,managed,12,57,1.92462
1166,unmanaged,1584,79,0.182142
1166,managed,1585,79,1.63928
1167,unmanaged,1584,79,0.0327511
1167,managed,1585,79,0.29476
1168,unmanaged,1584,79,0.0232145
1168,managed,1585,79,0.208931
1169,unmanaged,1584,79,0.069641
1169,managed,1585,79,0.62677
1170,unmanaged,1589,74,0.115368
1170,managed,1590,74,1.03831
1171,unmanaged,1589,74,0.497036
1171,managed,1590,74,4.47332
1172,unmanaged,1594,104,0.138758
1172,managed,1595,104,1.24882
1173,unmanaged,4,59,0.333913
1173,managed,5,59,3.00522
1174,unmanaged,4,59,0.130291
1174,managed,5,59,1.17262
1175,unmanaged,1599,69,0.286563
1175,managed,1600,69,2.57907
1176,unmanaged,1599,69,0.137805
1176,managed,1600,69,1.24025
1177,unmanaged,11,13,0.57268
1177,managed,12,13,5.1541
1178,unmanaged,4,6,0.0296159
1178,managed,5,6,0.266543
1179,unmanaged,4,6,0.60728
1179,managed,5,6,5.4655
1180,unmanaged,4,6,0.0100831
1180,managed,5,6,0.090748
1181,unmanaged,1602,69,1.46348
1182,unmanaged,26,54,0.261955
1182,managed,27,54,2.35759
1183,unmanaged,26,54,0.0201519
1183,managed,27,54,0.181367
1184,unmanaged,1603,87,0.262249
1184,managed,1604,87,2.36024
1185,unmanaged,1608,84,1.70029
1186,unmanaged,4,49,0.144098
1186,managed,5,49,1.29688
1187,unmanaged,4,49,0.060263
1187,managed,5,49,0.54237
1188,unmanaged,16,59,0.50361
1188,managed,17,59,4.53253
1189,unmanaged,16,59,0.194264
1189,managed,17,59,1.74838
1190,unmanaged,1609,74,4.4907
1191,unmanaged,1609,74,1.73538
1192,unmanaged,1609,74,2.50298
1193,unmanaged,1610,79,0.107419
1193,managed,1611,79,0.96677
1194,unmanaged,4,22,0.165158
1194,managed,5,22,1.48642
1195,unmanaged,1615,84,0.406176
1196,unmanaged,1615,84,5.0275
1197,unmanaged,1616,89,0.1284
1197,managed,1617,89,1.1556
1198,unmanaged,4,25,0.22602
1198,managed,5,25,2.03418
1199,unmanaged,16,54,0.50442
1199,managed,17,54,4.53977
1200,unmanaged,16,54,0.111363
1200,managed,17,54,1.00227
1201,unmanaged,16,54,0.483461
1201,managed,17,54,4.35115
1202,unmanaged,16,52,0.086151
1202,managed,17,52,0.77536
1203,unmanaged,16,52,0.87989
1203,managed,17,52,7.919
1204,unmanaged,16,52,0.0192416
1204,managed,17,52,0.173175
1205,unmanaged,16,52,0.035442
1205,managed,17,52,0.318978
1206,unmanaged,1621,84,0.67209
1207,unmanaged,1621,84,2.90169
1208,unmanaged,513,28,0.0292975
1208,managed,514,28,0.263678
1209,unmanaged,1599,9,0.040754
1209,managed,1600,9,0.366786
1210,unmanaged,1599,9,0.129696
1210,managed,1600,9,1.16726
1211,unmanaged,11,8,0.59112
1211,managed,12,8,5.3201
1212,unmanaged,11,4,0.0211596
1212,managed,12,4,0.190437
1213,unmanaged,11,4,0.40018
1213,managed,12,4,3.60162
1214,unmanaged,11,4,0.0391233
1214,managed,12,4,0.352109
1215,unmanaged,4,49,0.111833
1215,managed,5,49,1.00649
1216,unmanaged,1622,114,0.140168
1216,managed,1623,114,1.26151
1217,unmanaged,1,59,0.252066
1217,managed,2,59,2.2686
1218,unmanaged,4,54,0.178704
1218,managed,5,54,1.60833
1219,unmanaged,4,54,0.0229528
1219,managed,5,54,0.206575
1220,unmanaged,4,37,0.347613
1220,managed,5,37,3.12851
1221,unmanaged,1627,129,0.074498
1221,managed,1628,129,0.67048
1222,unmanaged,1632,84,0.21688
1222,managed,1633,84,1.95192
1223,unmanaged,1637,74,0.175488
1223,managed,1638,74,1.57939
1224,unmanaged,1642,114,1.11212
1224,managed,1643,114,10.0091
1225,unmanaged,1642,114,0.360748
1225,managed,1643,114,3.24673
1226,unmanaged,1647,114,2.76726
1227,unmanaged,1648,74,0.93904
1228,unmanaged,1648,74,0.448881
1229,unmanaged,1648,74,0.187088
1230,unmanaged,1648,74,0.86108
1231,unmanaged,1648,74,3.97099
1232,unmanaged,1648,74,0.104089
1233,unmanaged,1648,74,0.108082
1234,unmanaged,4,59,0.079291
1234,managed,5,59,0.71362
1235,unmanaged,1649,89,0.158604
1235,managed,1650,89,1.42744
1236,unmanaged,1654,84,0.134258
1236,managed,1655,84,1.20832
1237,unmanaged,513,23,0.0392103
1237,managed,514,23,0.352893
1238,unmanaged,4,15,0.332633
1238,managed,5,15,2.99369
1239,unmanaged,4,22,0.0106198
1239,managed,5,22,0.095578
1240,unmanaged,4,22,0.109741
1240,managed,5,22,0.98767
1241,unmanaged,4,24,0.0492355
1241,managed,5,24,0.44312
1242,unmanaged,4,24,0.0437852
1242,managed,5,24,0.394067
1243,unmanaged,1659,79,0.058958
1243,managed,1660,79,0.53062
1244,unmanaged,44,39,0.495963
1244,managed,45,39,4.46367
1245,unmanaged,1664,154,1.02018
1245,managed,1665,154,4.08071
1246,unmanaged,1667,84,0.60462
1246,managed,1668,84,5.4416
1247,unmanaged,1672,254,5.1132
1248,unmanaged,44,64,0.16487
1248,managed,45,64,1.48383
1249,unmanaged,1673,39,0.56434
1250,unmanaged,1673,39,2.20216
1251,unmanaged,1674,89,0.084725
1251,managed,1675,89,0.76253
1252,unmanaged,1674,89,0.0205744
1252,managed,1675,89,0.18517
1253,unmanaged,1674,89,0.130056
1253,managed,1675,89,1.17051
1254,unmanaged,513,37,0.238068
1254,managed,514,37,2.14261
1255,unmanaged,513,37,0.0139437
1255,managed,514,37,0.125493
1256,unmanaged,4,28,1.05987
1256,managed,5,28,9.5389
1257,unmanaged,4,22,0.168375
1257,managed,5,22,1.51538
1258,unmanaged,4,22,0.206803
1258,managed,5,22,1.86123
1259,unmanaged,4,22,0.313689
1259,managed,5,22,2.8232
1260,unmanaged,4,22,0.6135
1260,managed,5,22,5.5215
1261,unmanaged,4,22,0.185952
1261,managed,5,22,1.67357
1262,unmanaged,1679,114,0.95819
1262,managed,1680,114,8.6237
1263,unmanaged,1684,74,0.07089
1263,managed,1685,74,0.63801
1264,unmanaged,1689,74,0.73997
1264,managed,1690,74,6.6598
1265,unmanaged,1689,74,0.30015
1265,managed,1690,74,2.70135
1266,unmanaged,4,19,0.157356
1266,managed,5,19,1.41621
1267,unmanaged,1694,79,0.195694
1267,managed,1695,79,1.76125
1268,unmanaged,1694,79,0.0415474
1268,managed,1695,79,0.373927
1269,unmanaged,1694,79,0.014251
1269,managed,1695,79,0.128259
1270,unmanaged,1699,84,0.89792
1271,unmanaged,1699,84,2.66966
1272,unmanaged,1700,74,0.25073
1272,managed,1701,74,2.25657
1273,unmanaged,1705,86,1.91369
1273,managed,1706,86,17.2232
1274,unmanaged,1710,74,0.129639
1274,managed,1711,74,1.16675
1275,unmanaged,1715,134,1.95727
1276,unmanaged,1716,149,0.97396
1276,managed,1717,149,3.89582
1277,unmanaged,1719,79,0.0123876
1277,managed,1720,79,0.111489
1278,unmanaged,1719,79,0.062909
1278,managed,1720,79,0.56618
1279,unmanaged,49,52,0.111051
1279,managed,50,52,0.99946
1280,unmanaged,49,52,0.0240707
1280,managed,50,52,0.216636
1281,unmanaged,4,15,0.19312
1281,managed,5,15,1.73808
1282,unmanaged,4,17,0.30715
1282,managed,5,17,2.76435
1283,unmanaged,44,12,0.02306
1283,managed,45,12,0.20754
1284,unmanaged,44,12,0.262567
1284,managed,45,12,2.3631
1285,unmanaged,11,4,0.104688
1285,managed,12,4,0.94219
1286,unmanaged,11,4,0.301526
1286,managed,12,4,2.71374
1287,unmanaged,11,4,0.013886
1287,managed,12,4,0.124974
1288,unmanaged,4,5,0.0102469
1288,managed,5,5,0.092222
1289,unmanaged,4,5,0.0285249
1289,managed,5,5,0.256724
1290,unmanaged,4,5,0.0377018
1290,managed,5,5,0.339316
1291,unmanaged,4,5,0.0205562
1291,managed,5,5,0.185006
1292,unmanaged,4,5,0.0392113
1292,managed,5,5,0.352902
1293,unmanaged,4,5,0.0433678
1293,managed,5,5,0.39031
1294,unmanaged,4,5,0.0349974
1294,managed,5,5,0.314976
1295,unmanaged,11,70,0.079239
1295,managed,12,70,0.71315
1296,unmanaged,11,70,0.52498
1296,managed,12,70,4.7248
1297,unmanaged,1599,6,0.011376
1297,managed,1600,6,0.102384
1298,unmanaged,49,34,0.156937
1298,managed,50,34,1.41243
1299,unmanaged,4,44,0.0435049
1299,managed,5,44,0.391544
1300,unmanaged,16,59,0.123723
1300,managed,17,59,1.11351
1301,unmanaged,513,39,0.70886
1301,managed,514,39,6.3798
1302,unmanaged,513,39,0.375982
1302,managed,514,39,3.38384
1303,unmanaged,513,39,0.62349
1303,managed,514,39,5.6114
1304,unmanaged,513,1,0.124463
1304,managed,514,1,1.12017
1305,unmanaged,513,1,0.221694
1305,managed,514,1,1.99525
1306,unmanaged,513,1,0.0499675
1306,managed,514,1,0.449708
1307,unmanaged,513,1,0.0106102
1307,managed,514,1,0.095492
1308,unmanaged,1724,64,0.88248
1309,unmanaged,1724,64,0.91785
1310,unmanaged,1725,74,0.060445
1310,managed,1726,74,0.544
1311,unmanaged,1725,74,1.04463
1311,managed,1726,74,9.4016
1312,unmanaged,1730,71,1.08593
1312,managed,1731,71,9.7733
1313,unmanaged,1735,89,0.114947
1313,managed,1736,89,1.03453
1314,unmanaged,1740,84,0.256596
1314,managed,1741,84,2.30937
1315,unmanaged,1745,84,0.285103
1315,managed,1746,84,2.56593
1316,unmanaged,44,22,0.10275
1316,managed,45,22,0.92475
1317,unmanaged,44,22,0.211875
1317,managed,45,22,1.90688
1318,unmanaged,11,4,0.344024
1318,managed,12,4,3.09622
1319,unmanaged,4,46,0.215499
1319,managed,5,46,1.93949
1320,unmanaged,1750,44,1.05373
1321,unmanaged,1750,44,1.3605
1322,unmanaged,1750,44,1.1465
1323,unmanaged,513,49,0.0364679
1323,managed,514,49,0.328211
1324,unmanaged,513,49,0.221956
1324,managed,514,49,1.99761
1325,unmanaged,1751,79,0.099787
1325,managed,1752,79,0.89808
1326,unmanaged,4,31,0.237225
1326,managed,5,31,2.13502
1327,unmanaged,4,15,0.272545
1327,managed,5,15,2.45291
1328,unmanaged,1756,74,0.1118
1328,managed,1757,74,1.0062
1329,unmanaged,16,54,0.061075
1329,managed,17,54,0.54967
1330,unmanaged,16,54,0.62119
1330,managed,17,54,5.5907
1331,unmanaged,1761,79,2.5921
1332,unmanaged,44,44,0.209076
1332,managed,45,44,1.88169
1333,unmanaged,16,39,0.25098
1333,managed,17,39,2.25882
1334,unmanaged,16,39,0.101458
1334,managed,17,39,0.91312
1335,unmanaged,4,22,0.265233
1335,managed,5,22,2.38709
1336,unmanaged,4,24,0.070748
1336,managed,5,24,0.63673
1337,unmanaged,1762,79,0.254121
1337,managed,1763,79,2.28709
1339,unmanaged,4,22,0.06075
1339,managed,5,22,0.54675
1340,unmanaged,4,22,0.0377654
1340,managed,5,22,0.339889
1341,unmanaged,44,4,0.190019
1341,managed,45,4,1.71017
1342,unmanaged,1767,79,0.195217
1342,managed,1768,79,1.75695
1343,unmanaged,1772,84,1.10743
1343,managed,1773,84,9.9669
1344,unmanaged,1777,174,0.194438
1344,managed,1778,174,1.74994
1345,unmanaged,978,47,1.42398
1345,managed,979,47,5.6959
1346,unmanaged,4,69,0.170159
1346,managed,5,69,1.53143
1347,unmanaged,4,69,0.300523
1347,managed,5,69,2.70471
1348,unmanaged,4,69,1.37006
1348,managed,5,69,12.3305
1349,unmanaged,1782,149,0.085539
1349,managed,1783,149,0.76985
1350,unmanaged,1787,79,0.077612
1350,managed,1788,79,0.6985
1351,unmanaged,4,4,0.073899
1351,managed,5,4,0.66509
1352,unmanaged,4,37,0.199357
1352,managed,5,37,1.79421
1353,unmanaged,1792,79,0.195582
1353,managed,1793,79,1.76023
1354,unmanaged,44,69,0.206527
1354,managed,45,69,1.85875
1355,unmanaged,1797,69,1.76765
1356,unmanaged,4,34,0.105531
1356,managed,5,34,0.94978
1357,unmanaged,1798,74,0.199163
1357,managed,1799,74,1.79247
1358,unmanaged,1803,151,3.62385
1358,managed,1804,151,14.4954
1359,unmanaged,1806,134,0.74423
1359,managed,1807,134,6.698
1360,unmanaged,1811,89,0.19386
1360,managed,1812,89,1.74474
1361,unmanaged,1811,89,0.0282866
1361,managed,1812,89,0.25458
1362,unmanaged,4,28,0.58948
1362,managed,5,28,5.3053
1363,unmanaged,1816,89,0.162996
1363,managed,1817,89,1.46697
1364,unmanaged,1599,64,0.096193
1364,managed,1600,64,0.86574
1365,unmanaged,11,6,0.0438058
1365,managed,12,6,0.394252
1366,unmanaged,11,6,0.69187
1366,managed,12,6,6.2268
1367,unmanaged,1821,114,1.92043
1367,managed,1822,114,17.2839
1368,unmanaged,1821,114,0.0129181
1368,managed,1822,114,0.116263
1369,unmanaged,26,44,0.198954
1369,managed,27,44,1.79059
1370,unmanaged,26,44,0.295277
1370,managed,27,44,2.65749
1371,unmanaged,16,49,0.0133826
1371,managed,17,49,0.120443
1372,unmanaged,16,49,0.216468
1372,managed,17,49,1.94821
1373,unmanaged,16,49,0.44923
1373,managed,17,49,4.04307
1374,unmanaged,16,49,0.057521
1374,managed,17,49,0.51769
1375,unmanaged,4,34,0.163282
1375,managed,5,34,1.46954
1376,unmanaged,44,69,0.22419
1376,managed,45,69,2.01771
1377,unmanaged,4,61,0.165761
1377,managed,5,61,1.49185
1378,unmanaged,4,61,0.071628
1378,managed,5,61,0.64465
1379,unmanaged,4,61,0.056016
1379,managed,5,61,0.50414
1380,unmanaged,4,59,0.54628
1380,managed,5,59,4.91651
1381,unmanaged,4,69,0.168324
1381,managed,5,69,1.51492
1382,unmanaged,1826,91,0.471694
1382,managed,1827,91,4.24525
1383,unmanaged,26,39,0.192447
1383,managed,27,39,1.73203
1384,unmanaged,16,49,0.190135
1384,managed,17,49,1.71122
1385,unmanaged,16,49,0.100288
1385,managed,17,49,0.90259
1386,unmanaged,16,49,0.383371
1386,managed,17,49,3.45034
1387,unmanaged,1831,109,0.13067
1387,managed,1832,109,1.17603
1388,unmanaged,1836,79,0.0149051
1388,managed,1837,79,0.134146
1389,unmanaged,26,5,0.085749
1389,managed,27,5,0.77174
1390,unmanaged,513,64,0.258417
1390,managed,514,64,2.32575
1391,unmanaged,16,54,1.09236
1391,managed,17,54,9.8313
1392,unmanaged,4,39,0.0115925
1392,managed,5,39,0.104332
1393,unmanaged,4,39,0.31108
1393,managed,5,39,2.79972
1394,unmanaged,26,39,0.0399943
1394,managed,27,39,0.359949
1395,unmanaged,26,39,0.104405
1395,managed,27,39,0.93964
1396,unmanaged,26,39,0.53815
1396,managed,27,39,4.84331
1397,unmanaged,26,39,0.209851
1397,managed,27,39,1.88866
1398,unmanaged,4,64,0.136091
1398,managed,5,64,1.22482
1399,unmanaged,1841,64,0.90789
1400,unmanaged,1841,64,2.69165
1401,unmanaged,1,31,0.0295112
1401,managed,2,31,0.2656
1402,unmanaged,4,28,0.130471
1402,managed,5,28,1.17424
1403,unmanaged,26,5,1.04549
1403,managed,27,5,9.4094
1404,unmanaged,4,44,0.222288
1404,managed,5,44,2.00059
1405,unmanaged,4,28,0.0253258
1405,managed,5,28,0.227932
1406,unmanaged,1842,109,0.400596
1406,managed,1843,109,3.60537
1407,unmanaged,26,54,0.139085
1407,managed,27,54,1.25177
1408,unmanaged,26,54,0.163302
1408,managed,27,54,1.46972
1409,unmanaged,4,39,0.463901
1409,managed,5,39,4.17511
1410,unmanaged,4,4,0.128776
1410,managed,5,4,1.15898
1411,unmanaged,1847,149,0.21581
1411,managed,1848,149,1.94229
1412,unmanaged,4,64,0.058105
1412,managed,5,64,0.52294
1413,unmanaged,4,64,0.33777
1413,managed,5,64,3.03993
1414,unmanaged,1852,23,0.133335
1414,managed,1853,23,1.20002
1415,unmanaged,1,23,0.083807
1415,managed,2,23,0.75426
1416,unmanaged,1857,114,0.0139075
1416,managed,1858,114,0.125167
1417,unmanaged,4,28,0.0485216
1417,managed,5,28,0.436694
1418,unmanaged,1862,149,0.80663
1418,managed,1863,149,7.2597
1419,unmanaged,4,10,0.017693
1419,managed,5,10,0.159237
1420,unmanaged,4,10,0.339415
1420,managed,5,10,3.05473
1421,unmanaged,4,10,0.027436
1421,managed,5,10,0.246924
1422,unmanaged,4,44,0.064567
1422,managed,5,44,0.58111
1423,unmanaged,1599,64,0.18521
1423,managed,1600,64,1.66689
1424,unmanaged,1599,64,0.23483
1424,managed,1600,64,2.11347
1425,unmanaged,4,46,0.088013
1425,managed,5,46,0.79212
1426,unmanaged,4,46,0.030922
1426,managed,5,46,0.278298
1427,unmanaged,1867,74,0.365358
1427,managed,1868,74,3.28822
1428,unmanaged,1872,74,0.58172
1428,managed,1873,74,5.2355
1429,unmanaged,1872,74,0.0264022
1429,managed,1873,74,0.23762
1430,unmanaged,4,61,0.57133
1430,managed,5,61,5.142
1431,unmanaged,4,61,0.195091
1431,managed,5,61,1.75582
1432,unmanaged,1,64,0.336375
1432,managed,2,64,3.02738
1433,unmanaged,1877,74,0.335456
1434,unmanaged,1877,74,6.3364
