BLOCK,TYPE,TRACK,OFFSET,AREA
1397,unmanaged,3065,39,0.209851
1397,managed,3066,39,1.88866
1398,unmanaged,3069,64,0.136091
1398,managed,3070,64,1.22482
1399,unmanaged,3073,64,0.90789
1400,unmanaged,3073,64,2.69165
1401,unmanaged,3074,31,0.0295112
1401,managed,3075,31,0.2656
1402,unmanaged,3077,28,0.130471
1402,managed,3078,28,1.17424
1403,unmanaged,3081,5,1.04549
1403,managed,3082,5,9.4094
1404,unmanaged,3085,44,0.222288
1404,managed,3086,44,2.00059
1405,unmanaged,3089,28,0.0253258
1405,managed,3090,28,0.227932
1406,unmanaged,3093,109,0.400596
1406,managed,3094,109,3.60537
1407,unmanaged,3098,54,0.139085
1407,managed,3099,54,1.25177
1408,unmanaged,3098,54,0.163302
1408,managed,3099,54,1.46972
1409,unmanaged,3102,39,0.463901
1409,managed,3103,39,4.17511
1410,unmanaged,3106,4,0.128776
1410,managed,3107,4,1.15898
1411,unmanaged,3110,149,0.21581
1411,managed,3111,149,1.94229
1412,unmanaged,3115,64,0.058105
1412,managed,3116,64,0.52294
1413,unmanaged,3115,64,0.33777
1413,managed,3116,64,3.03993
1414,unmanaged,3119,23,0.133335
1414,managed,3120,23,1.20002
1415,unmanaged,3123,23,0.083807
1415,managed,3124,23,0.75426
1416,unmanaged,3126,114,0.0139075
1416,managed,3127,114,0.125167
1417,unmanaged,3131,28,0.0485216
1417,managed,3132,28,0.436694
1418,unmanaged,3135,149,0.80663
1418,managed,3136,149,7.2597
1419,unmanaged,3140,10,0.017693
1419,managed,3141,10,0.159237
1420,unmanaged,3140,10,0.339415
1420,managed,3141,10,3.05473
1421,unmanaged,3140,10,0.027436
1421,managed,3141,10,0.246924
1422,unmanaged,3144,44,0.064567
1422,managed,3145,44,0.58111
1423,unmanaged,3148,64,0.18521
1423,managed,3149,64,1.66689
1424,unmanaged,3151,64,0.23483
1424,managed,3152,64,2.11347
1425,unmanaged,3154,46,0.088013
1425,managed,3155,46,0.79212
1426,unmanaged,3154,46,0.030922
1426,managed,3155,46,0.278298
1427,unmanaged,3158,74,0.365358
1427,managed,3159,74,3.28822
1428,unmanaged,3162,74,0.58172
1428,managed,3163,74,5.2355
1429,unmanaged,3162,74,0.0264022
1429,managed,3163,74,0.23762
1430,unmanaged,3166,61,0.57133
1430,managed,3167,61,5.142
1431,unmanaged,3166,61,0.195091
1431,managed,3167,61,1.75582
1432,unmanaged,3170,64,0.336375
1432,managed,3171,64,3.02738
1433,unmanaged,3173,74,0.335456
1434,unmanaged,3173,74,6.3364
1435,unmanaged,3174,89,0.86947
1435,managed,3175,89,7.8253
1436,unmanaged,3179,134,2.16877
1436,managed,3180,134,8.6751
1437,unmanaged,3179,134,0.148264
1437,managed,3180,134,0.59305
1438,unmanaged,3179,134,0.471365
1438,managed,3180,134,1.88546
1439,unmanaged,3182,1,0.160692
1439,managed,3183,1,1.44623
1440,unmanaged,3186,64,0.428781
1440,managed,3187,64,3.85902
1441,unmanaged,3190,79,1.03963
1441,managed,3191,79,4.15851
1442,unmanaged,3193,39,0.174415
1442,managed,3194,39,1.56973
1443,unmanaged,3197,149,0.297022
1443,managed,3198,149,2.6732
1444,unmanaged,3202,149,0.130655
1444,managed,3203,149,1.17589
1445,unmanaged,3202,149,0.0182
1445,managed,3203,149,0.1638
1446,unmanaged,3202,149,0.127059
1446,managed,3203,149,1.14353
1447,unmanaged,3207,49,0.262348
1447,managed,3208,49,2.36113
1448,unmanaged,3211,129,0.0348608
1448,managed,3212,129,0.313747
1449,unmanaged,3211,129,0.0108346
1449,managed,3212,129,0.097512
1450,unmanaged,3216,64,0.154131
1450,managed,3217,64,1.38718
1451,unmanaged,3219,64,0.218923
1451,managed,3220,64,1.97031
1452,unmanaged,3222,49,0.0361617
1452,managed,3223,49,0.325455
1453,unmanaged,3222,49,0.172895
1453,managed,3223,49,1.55606
1454,unmanaged,3226,57,0.060105
1454,managed,3227,57,0.54095
1455,unmanaged,3226,57,0.230415
1455,managed,3227,57,2.07374
1456,unmanaged,3230,49,0.80587
1456,managed,3231,49,7.2529
1457,unmanaged,3230,49,0.081928
1457,managed,3231,49,0.73735
1458,unmanaged,3234,44,0.175615
1458,managed,3235,44,1.58053
1459,unmanaged,3237,54,0.147924
1460,unmanaged,3237,54,1.17312
1461,unmanaged,3238,44,0.247428
1461,managed,3239,44,2.22685
1462,unmanaged,3238,44,0.0204945
1462,managed,3239,44,0.18445
1463,unmanaged,3242,21,0.118125
1463,managed,3243,21,1.06313
1464,unmanaged,3246,59,0.373761
1464,managed,3247,59,3.36384
1465,unmanaged,3250,59,9.276
1466,unmanaged,3251,134,0.0201305
1466,managed,3252,134,0.181174
1467,unmanaged,3251,134,0.071164
1467,managed,3252,134,0.64048
1468,unmanaged,3251,134,0.0141959
1468,managed,3252,134,0.127763
1469,unmanaged,3251,134,0.426217
1469,managed,3252,134,3.83595
1470,unmanaged,3256,34,0.0139706
1470,managed,3257,34,0.125735
1471,unmanaged,3256,34,0.59419
1471,managed,3257,34,5.3477
1472,unmanaged,3256,34,0.77429
1472,managed,3257,34,6.9686
1473,unmanaged,3260,149,0.0220792
1473,managed,3261,149,0.198712
1474,unmanaged,3265,134,0.82422
1474,managed,3266,134,7.418
1475,unmanaged,3270,134,0.87327
1475,managed,3271,134,7.8595
1476,unmanaged,3275,89,0.475388
1476,managed,3276,89,4.27849
1477,unmanaged,3280,11,0.434313
1477,managed,3281,11,3.90882
1478,unmanaged,3284,54,0.099408
1478,managed,3285,54,0.89467
1479,unmanaged,3284,54,0.258805
1479,managed,3285,54,2.32924
1480,unmanaged,3284,54,0.066875
1480,managed,3285,54,0.60188
1481,unmanaged,3288,44,0.0305083
1481,managed,3289,44,0.274575
1482,unmanaged,3288,44,0.221568
1482,managed,3289,44,1.99411
1483,unmanaged,3292,134,0.495456
1483,managed,3293,134,4.45911
1484,unmanaged,3297,30,0.080468
1484,managed,3298,30,0.72421
1485,unmanaged,3297,30,0.151076
1485,managed,3298,30,1.35969
1486,unmanaged,3301,29,0.218086
1486,managed,3302,29,1.96277
1487,unmanaged,3301,29,0.381773
1487,managed,3302,29,3.43595
1488,unmanaged,3305,4,1.21413
1488,managed,3306,4,10.9272
1489,unmanaged,3309,64,0.113127
1489,managed,3310,64,1.01814
1490,unmanaged,3312,154,4.23628
1490,managed,3313,154,16.9451
1491,unmanaged,3315,46,0.182782
1491,managed,3316,46,1.64504
1492,unmanaged,3319,149,0.265823
1492,managed,3320,149,2.39241
1493,unmanaged,3319,149,0.0117181
1493,managed,3320,149,0.105463
1494,unmanaged,3324,44,0.1199
1494,managed,3325,44,1.0791
1495,unmanaged,3324,44,0.052622
1495,managed,3325,44,0.473595
1496,unmanaged,3328,36,0.184004
1496,managed,3329,36,1.65604
1497,unmanaged,3332,69,0.80704
1497,managed,3333,69,7.2633
1498,unmanaged,3332,4,0.086951
1498,managed,3333,4,0.78256
1499,unmanaged,3336,59,0.342312
1499,managed,3337,59,3.08081
1500,unmanaged,3340,114,0.087582
1500,managed,3341,114,0.78824
1501,unmanaged,3345,49,0.155085
1501,managed,3346,49,1.39576
1502,unmanaged,3349,39,0.94973
1502,managed,3350,39,8.5476
1503,unmanaged,3349,39,0.31437
1503,managed,3350,39,2.82933
1504,unmanaged,3353,5,0.083953
1504,managed,3354,5,0.75558
1505,unmanaged,3357,54,0.172996
1505,managed,3358,54,1.55696
1506,unmanaged,3357,54,0.101992
1506,managed,3358,54,0.91793
1507,unmanaged,3360,61,0.20214
1507,managed,3361,61,1.81926
1508,unmanaged,3363,54,0.133651
1508,managed,3364,54,1.20286
1509,unmanaged,3363,54,0.238461
1509,managed,3364,54,2.14615
1510,unmanaged,3367,64,0.23681
1510,managed,3368,64,2.13129
1511,unmanaged,3367,64,0.5445
1511,managed,3368,64,4.90054
1512,unmanaged,3371,39,0.357125
1512,managed,3372,39,3.21413
1513,unmanaged,3375,14,0.98321
1513,managed,3376,14,8.8489
1514,unmanaged,3375,14,0.0188972
1514,managed,3376,14,0.170075
1515,unmanaged,3379,64,0.122438
1515,managed,3380,64,1.10195
1516,unmanaged,3383,54,0.135093
1516,managed,3384,54,1.21583
1517,unmanaged,3387,149,0.13761
1517,managed,3388,149,1.23849
1518,unmanaged,3387,149,0.134834
1518,managed,3388,149,1.21351
1519,unmanaged,3387,149,0.33266
1519,managed,3388,149,2.99394
1520,unmanaged,3387,149,0.116331
1520,managed,3388,149,1.04698
1521,unmanaged,3387,149,0.0225833
1521,managed,3388,149,0.20325
1522,unmanaged,3392,59,0.082274
1522,managed,3393,59,0.74046
1523,unmanaged,3392,59,0.64561
1523,managed,3393,59,5.8105
1524,unmanaged,3396,39,0.0131374
1524,managed,3397,39,0.118237
1525,unmanaged,3396,39,0.247338
1525,managed,3397,39,2.22604
1526,unmanaged,3400,37,0.440708
1526,managed,3401,37,3.96637
1527,unmanaged,3404,35,0.0198394
1527,managed,3405,35,0.178554
1528,unmanaged,3404,35,0.63375
1528,managed,3405,35,5.7038
1529,unmanaged,3408,34,0.92532
1529,managed,3409,34,8.3278
1530,unmanaged,3412,59,0.097769
1530,managed,3413,59,0.87992
1531,unmanaged,3412,59,0.0244206
1531,managed,3413,59,0.219786
1532,unmanaged,3412,3,0.131564
1532,managed,3413,3,1.18408
1533,unmanaged,3412,3,0.110856
1533,managed,3413,3,0.99771
1534,unmanaged,3412,3,0.496079
1534,managed,3413,3,4.46471
1535,unmanaged,3416,49,0.224347
1535,managed,3417,49,2.01912
1536,unmanaged,3420,39,0.266086
1536,managed,3421,39,2.39477
1537,unmanaged,3420,39,0.0305499
1537,managed,3421,39,0.27495
1538,unmanaged,3424,46,0.495118
1538,managed,3425,46,4.45606
1539,unmanaged,3428,49,0.248701
1539,managed,3429,49,2.23831
1540,unmanaged,3432,49,0.158227
1540,managed,3433,49,1.42404
1541,unmanaged,3436,36,0.0386545
1541,managed,3437,36,0.347891
1542,unmanaged,3440,39,0.062274
1542,managed,3441,39,0.56047
1543,unmanaged,3440,39,0.0269113
1543,managed,3441,39,0.242201
1544,unmanaged,3444,44,0.270392
1544,managed,3445,44,2.43353
1545,unmanaged,3447,44,0.0349801
1545,managed,3448,44,0.314821
1546,unmanaged,3450,44,0.108506
1546,managed,3451,44,0.97655
1547,unmanaged,3453,49,0.435017
1547,managed,3454,49,3.91516
1548,unmanaged,3453,49,0.339661
1548,managed,3454,49,3.05695
1549,unmanaged,3457,37,0.64944
1549,managed,3458,37,5.8449
1550,unmanaged,3461,34,0.131867
1550,managed,3462,34,1.1868
1551,unmanaged,3465,44,0.206963
1551,managed,3466,44,1.86266
1552,unmanaged,3465,44,0.082408
1552,managed,3466,44,0.74167
1553,unmanaged,3469,42,0.105069
1553,managed,3470,42,0.94563
1554,unmanaged,3472,44,0.107663
1554,managed,3473,44,0.96897
1555,unmanaged,3475,44,0.05768
1555,managed,3476,44,0.51912
1556,unmanaged,3478,49,0.175402
1556,managed,3479,49,1.57862
1557,unmanaged,3481,54,0.144304
1557,managed,3482,54,1.29873
1558,unmanaged,3485,54,0.140407
1558,managed,3486,54,1.26366
1559,unmanaged,3489,64,1.45104
1560,unmanaged,3490,54,0.64313
1560,managed,3491,54,5.7881
1561,unmanaged,3494,39,0.107175
1561,managed,3495,39,0.96457
1562,unmanaged,3494,39,0.0404522
1562,managed,3495,39,0.36407
1563,unmanaged,3498,44,0.217613
1563,managed,3499,44,1.95852
1564,unmanaged,3501,49,0.459832
1564,managed,3502,49,4.13849
1565,unmanaged,3505,59,0.062427
1565,managed,3506,59,0.56184
1566,unmanaged,3508,49,0.159317
1566,managed,3509,49,1.43385
1567,unmanaged,3512,49,0.23706
1567,managed,3513,49,2.13354
1568,unmanaged,3516,38,0.0118576
1568,managed,3517,38,0.106719
1569,unmanaged,3516,38,0.412318
1569,managed,3517,38,3.71086
1570,unmanaged,3520,57,0.151605
1570,managed,3521,57,1.36445
1571,unmanaged,3524,44,0.056003
1571,managed,3525,44,0.50403
1572,unmanaged,3527,44,0.160994
1572,managed,3528,44,1.44894
1573,unmanaged,3530,34,0.83109
1573,managed,3531,34,7.4798
1574,unmanaged,3534,44,0.187162
1574,managed,3535,44,1.68446
1575,unmanaged,3534,44,0.211422
1575,managed,3535,44,1.90279
1576,unmanaged,3538,52,0.59697
1576,managed,3539,52,5.3727
1577,unmanaged,3542,46,0.0183287
1577,managed,3543,46,0.164958
1578,unmanaged,3546,134,0.0475229
1578,managed,3547,134,0.427706
1579,unmanaged,3546,134,0.481642
1579,managed,3547,134,4.33478
1580,unmanaged,3546,134,1.88804
1580,managed,3547,134,16.9923
1581,unmanaged,3551,52,0.418061
1581,managed,3552,52,3.76255
1582,unmanaged,3554,49,0.176001
1582,managed,3555,49,1.58401
1583,unmanaged,3554,49,0.057012
1583,managed,3555,49,0.51311
1584,unmanaged,3557,44,0.164379
1584,managed,3558,44,1.47941
1585,unmanaged,3557,44,0.0282403
1585,managed,3558,44,0.254162
1586,unmanaged,3560,49,0.075448
1586,managed,3561,49,0.67904
1587,unmanaged,3563,34,0.117118
1587,managed,3564,34,1.05407
1588,unmanaged,3567,34,0.0135187
1588,managed,3568,34,0.121669
1589,unmanaged,3567,34,0.72502
1589,managed,3568,34,6.5252
1590,unmanaged,3571,59,0.325777
1590,managed,3572,59,2.932
1591,unmanaged,3575,52,0.215173
1591,managed,3576,52,1.93656
1592,unmanaged,3579,44,0.083032
1592,managed,3580,44,0.74729
1593,unmanaged,3582,39,0.16938
1593,managed,3583,39,1.52442
1594,unmanaged,3586,84,0.414312
1594,managed,3587,84,3.72881
1595,unmanaged,3591,45,0.0272386
1595,managed,3592,45,0.245148
1596,unmanaged,3591,45,0.416182
1596,managed,3592,45,3.74564
1597,unmanaged,3591,45,0.27141
1597,managed,3592,45,2.44269
1598,unmanaged,3591,45,0.169786
1598,managed,3592,45,1.52808
1599,unmanaged,3591,45,0.0321923
1599,managed,3592,45,0.28973
1600,unmanaged,3594,52,0.60255
1600,managed,3595,52,5.4229
1601,unmanaged,3598,49,0.232196
1601,managed,3599,49,2.08976
1602,unmanaged,3602,25,0.75577
1603,unmanaged,3602,25,0.57664
1605,unmanaged,3603,89,2.03031
1606,unmanaged,3604,89,0.86432
1607,unmanaged,3604,89,1.51362
1608,unmanaged,3605,89,1.01539
1609,unmanaged,3606,91,0.130452
1610,unmanaged,3606,91,0.284441
1611,unmanaged,3607,49,0.167226
1612,unmanaged,3608,149,0.49415
1613,unmanaged,3609,149,0.66228
1614,unmanaged,3610,89,0.7899
1616,unmanaged,3611,84,0.129075
1618,unmanaged,3612,79,0.14833
1619,unmanaged,3613,54,0.50294
1620,unmanaged,3613,54,0.57006
1621,unmanaged,3614,74,0.482327
1622,unmanaged,3615,149,3.06339
1623,unmanaged,3616,129,1.62525
1624,unmanaged,3617,149,1.0436
1625,unmanaged,3618,49,1.00399
1626,unmanaged,3619,129,0.62352
1627,unmanaged,3620,79,1.29405
1628,unmanaged,3621,12,0.190141
1629,unmanaged,3622,37,0.104551
1630,unmanaged,3623,59,0.70868
1631,unmanaged,3624,74,0.100994
1632,unmanaged,3624,74,1.21101
1633,unmanaged,3625,79,0.437409
1634,unmanaged,3626,5,0.11493
1635,unmanaged,3627,61,0.211518
1636,unmanaged,3628,64,1.73642
1637,unmanaged,3629,28,0.191742
1638,unmanaged,3630,129,3.62107
1639,unmanaged,3631,149,1.69714
1640,unmanaged,3632,39,1.54935
1641,unmanaged,3632,39,0.37004
1642,unmanaged,3633,59,0.120993
1643,unmanaged,3634,46,0.444366
1644,unmanaged,3635,59,0.192911
1645,unmanaged,3636,69,0.448356
1647,unmanaged,3637,59,0.1991
1648,unmanaged,3638,134,0.283265
1649,unmanaged,3639,54,1.27962
1650,unmanaged,3640,28,0.61151
1651,unmanaged,3641,14,0.82548
1653,unmanaged,3642,46,1.49328
1654,unmanaged,3643,534,0.416787
1655,unmanaged,3644,134,0.454566
1656,unmanaged,3645,74,0.368191
1657,unmanaged,3646,61,0.69459
1658,unmanaged,3647,74,0.60534
1659,unmanaged,3648,54,1.38231
1660,unmanaged,3648,54,0.114042
1661,unmanaged,3649,30,0.482929
1662,unmanaged,3650,29,1.12805
1663,unmanaged,3651,54,0.132707
1664,unmanaged,3652,57,0.108904
1665,unmanaged,3653,134,2.42173
1666,unmanaged,3624,74,0.298293
1667,unmanaged,3625,79,0.112693
1668,unmanaged,3654,74,0.209413
1669,unmanaged,3655,74,2.47061
1671,unmanaged,3656,149,0.63106
1672,unmanaged,3657,149,0.212826
1675,unmanaged,3658,49,0.137921
1677,unmanaged,3659,84,0.2095
1678,unmanaged,3659,84,0.207621
1682,unmanaged,3660,114,0.105832
1685,unmanaged,3661,74,0.203434
1686,unmanaged,3661,74,2.16337
1688,unmanaged,3662,74,1.31749
1689,unmanaged,3663,149,0.123187
1690,unmanaged,3664,49,0.347598
1691,unmanaged,3665,114,7.0814
1692,unmanaged,3665,114,0.379768
1693,unmanaged,3665,114,0.105755
1694,unmanaged,3666,54,1.2079
1695,unmanaged,3667,64,0.387393
1696,unmanaged,3668,74,0.56558
1697,unmanaged,3669,39,0.404043
1698,unmanaged,3669,39,0.162375
1699,unmanaged,3670,114,1.28399
1700,unmanaged,3671,39,0.72915
1701,unmanaged,3672,102,0.480533
1703,unmanaged,3673,99,0.10472
1704,unmanaged,3673,99,2.76178
1705,unmanaged,3674,99,0.65867
1706,unmanaged,3675,79,0.179519
1707,unmanaged,3676,59,2.03819
1708,unmanaged,3677,59,0.441813
1709,unmanaged,3655,74,0.256983
1710,unmanaged,3678,149,0.330645
1711,unmanaged,3679,44,0.248613
1713,unmanaged,3678,149,0.162599
1715,unmanaged,3680,174,0.84217
1716,unmanaged,3680,174,0.355781
1717,unmanaged,3681,174,0.113103
1722,unmanaged,3682,204,0.63975
1724,unmanaged,3683,149,0.13241
1725,unmanaged,3684,144,1.97802
1726,unmanaged,3685,89,0.153513
1727,unmanaged,3686,134,0.385884
1728,unmanaged,3686,134,0.237377
1729,unmanaged,3686,134,0.132448
1731,unmanaged,3687,74,1.27879
1732,unmanaged,3687,74,0.70579
1733,unmanaged,3688,149,0.306606
1734,unmanaged,3689,79,0.247755
1735,unmanaged,3659,84,2.32268
1736,unmanaged,3690,149,0.245219
1737,unmanaged,3691,74,0.151942
1738,unmanaged,3691,74,0.319069
1739,unmanaged,3692,54,0.94781
1740,unmanaged,3693,79,3.91954
1741,unmanaged,3694,74,1.14881
1742,unmanaged,1229,49,0.64924
1743,unmanaged,3695,79,0.55357
1744,unmanaged,3695,79,0.384302
1745,unmanaged,3696,64,0.371617
1746,unmanaged,3697,89,0.242852
1747,unmanaged,3698,79,1.47145
1748,unmanaged,3699,74,2.36266
1749,unmanaged,3700,134,0.57883
1750,unmanaged,3701,84,0.350722
1751,unmanaged,3702,84,1.09149
1752,unmanaged,3703,79,0.125729
1753,unmanaged,3704,74,0.244145
1754,unmanaged,3705,74,0.59664
1755,unmanaged,3706,79,1.759
1756,unmanaged,3707,69,2.25031
1757,unmanaged,3708,79,0.194356
1758,unmanaged,3709,51,0.154262
1759,unmanaged,3710,69,0.57421
1760,unmanaged,3711,64,1.18906
1761,unmanaged,3712,84,1.8692
1762,unmanaged,3713,84,0.63298
1763,unmanaged,3714,84,0.367137
1764,unmanaged,3715,74,1.10932
1765,unmanaged,3716,84,1.63851
1766,unmanaged,3717,64,0.215644
1767,unmanaged,3718,69,0.16367
1768,unmanaged,3719,64,0.213989
1769,unmanaged,3720,57,0.56323
1771,unmanaged,3721,149,0.22767
1772,unmanaged,3722,49,0.427392
1775,unmanaged,3722,49,0.200382
1776,unmanaged,3722,49,0.54145
1777,unmanaged,3723,49,0.63936
1779,unmanaged,3723,49,0.34847
1782,unmanaged,185,264,1.46924
1783,unmanaged,187,264,1.49134
1784,unmanaged,523,51,0.220799
1785,unmanaged,3724,54,0.268254
1786,unmanaged,3725,54,0.408674
1787,unmanaged,187,264,0.413565
1788,unmanaged,3726,19,0.144486
1789,unmanaged,3727,19,0.86263
1790,unmanaged,3728,304,2.29938
1791,unmanaged,3728,304,0.109651
1792,unmanaged,3729,84,0.66243
1793,unmanaged,3730,114,0.101629
1794,unmanaged,3731,79,2.5729
1795,unmanaged,3731,79,0.430346
1796,unmanaged,3732,79,1.44274
1797,unmanaged,3733,74,0.193459
1798,unmanaged,3734,79,1.5883
1799,unmanaged,3735,84,0.67382
1800,unmanaged,3736,154,1.68581
1801,unmanaged,3081,5,0.0192477
1801,managed,3082,5,0.17323
1802,unmanaged,3074,31,0.89741
1802,managed,3075,31,8.0767
1803,unmanaged,1294,49,0.0187865
1803,managed,1295,49,0.169078
1817,unmanaged,3737,39,5.3558
1818,unmanaged,46,11,0.343517
1818,managed,47,11,3.09165
1819,unmanaged,3738,16,0.328446
1819,managed,3739,16,2.95601
1820,unmanaged,3742,10,0.174942
1820,managed,3743,10,1.57448
1821,unmanaged,148,25,0.0278923
1821,managed,149,25,0.251031
1823,unmanaged,231,304,8.1757
1825,unmanaged,681,13,0.0157301
1825,managed,682,13,0.141571
1826,unmanaged,825,5,1.18892
1826,managed,826,5,10.7002
1827,unmanaged,829,51,0.59743
1827,managed,830,51,5.3769
1828,unmanaged,837,44,0.9022
1828,managed,838,44,8.1198
1829,unmanaged,3746,8,0.52223
1829,managed,3747,8,4.70004
1830,unmanaged,3750,47,0.031066
1830,managed,3751,47,0.279594
1831,unmanaged,3750,47,0.128872
1831,managed,3751,47,1.15985
1832,unmanaged,3753,46,0.0312862
1832,managed,3754,46,0.281575
1833,unmanaged,3753,46,0.97428
1833,managed,3754,46,8.7685
1834,unmanaged,1141,79,0.067714
1834,managed,1142,79,0.60943
1835,unmanaged,1240,64,0.389118
1835,managed,1241,64,3.50206
1836,unmanaged,1310,69,0.060536
1836,managed,1311,69,0.54483
1837,unmanaged,1310,69,0.156699
1837,managed,1311,69,1.41029
1838,unmanaged,1335,54,0.057655
1838,managed,1336,54,0.5189
1839,unmanaged,1347,54,0.099185
1839,managed,1348,54,0.89266
1840,unmanaged,1527,49,0.0211572
1840,managed,1528,49,0.190415
1841,unmanaged,1823,15,0.190369
1841,managed,1824,15,1.71332
1842,unmanaged,1823,15,0.265075
1842,managed,1824,15,2.38568
1843,unmanaged,1987,52,0.0101464
1843,managed,1988,52,0.091318
1844,unmanaged,2290,114,0.142137
1844,managed,2291,114,1.27923
1845,unmanaged,2290,114,0.0214281
1845,managed,2291,114,0.192852
1846,unmanaged,2290,114,0.107407
1846,managed,2291,114,0.96666
1847,unmanaged,2290,114,0.304824
1847,managed,2291,114,2.74342
1848,unmanaged,2460,79,0.0183768
1848,managed,2461,79,0.165391
1849,unmanaged,2523,134,0.0391031
1849,managed,2524,134,0.351928
1850,unmanaged,2540,104,0.305709
1850,managed,2541,104,2.75138
1851,unmanaged,2540,104,0.0128574
1851,managed,2541,104,0.115717
1852,unmanaged,2561,54,0.0180271
1852,managed,2562,54,0.162244
1853,unmanaged,2561,54,0.149087
1853,managed,2562,54,1.34179
1854,unmanaged,2561,54,0.141282
1854,managed,2562,54,1.27153
1855,unmanaged,2890,39,0.0368159
1855,managed,2891,39,0.331343
1856,unmanaged,3494,39,0.189941
1856,managed,3495,39,1.70947
1857,unmanaged,3494,39,0.089481
1857,managed,3495,39,0.80533
1858,unmanaged,3542,46,0.61568
1858,managed,3543,46,5.5411
1859,unmanaged,3757,114,0.283825
1860,unmanaged,3689,79,0.263088
1861,unmanaged,3758,79,1.31317
1863,unmanaged,101,7,0.66538
1863,managed,102,7,5.9884
1864,unmanaged,3759,149,0.328882
1864,managed,3760,149,2.95994
1865,unmanaged,644,102,0.60288
1865,managed,645,102,5.4259
1866,unmanaged,1236,49,0.57608
1866,managed,1237,49,5.1847
1867,unmanaged,2301,69,0.215765
1867,managed,2302,69,1.94188
1868,unmanaged,3762,114,0.64722
1868,managed,3763,114,5.825
1869,unmanaged,3256,34,0.263684
1869,managed,3257,34,2.37316
