TRACK,OFFSET,NEXTAGE,CYCLE,status,origin,statecode,au,auf,oper,ct,aux,hasnatcurve
3676,0,0,0,N,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,391,N
3677,0,0,0,C,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,391,N
3678,0,0,0,C,treated,FM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,391,N
3680,0,0,0,C,treated,FM,thn_cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,391,N
3679,0,0,0,C,treated,EM,thn_cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,391,N
3681,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,1061,Y
3682,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,1061,Y
3683,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,1061,Y
3685,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,1061,Y
3684,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,1061,Y
3686,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,85,Y
3687,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,85,Y
3688,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,85,Y
3689,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,107,Y
3690,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,107,Y
3691,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,107,Y
3692,0,0,0,N,treated,EM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,515,Y
3693,0,0,0,C,treated,EM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,515,Y
3694,0,0,0,C,treated,FM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,515,Y
3696,0,0,0,C,treated,FM,thn_cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,515,Y
3695,0,0,0,C,treated,EM,thn_cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,515,Y
3697,0,0,0,N,treated,EM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,1029,Y
3698,0,0,0,C,treated,EM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,1029,Y
3699,0,0,0,C,treated,FM,cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,1029,Y
3701,0,0,0,C,treated,FM,thn_cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,1029,Y
3700,0,0,0,C,treated,EM,thn_cwh_vm_2_fdc_hw,cwh_vm_2_fdc_hw,Operable,Y,1029,Y
3702,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,852,Y
3703,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,852,Y
3704,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,852,Y
3706,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,852,Y
3705,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,852,Y
3707,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,165,Y
3708,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,165,Y
3709,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,165,Y
3710,0,0,0,N,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Reserve,N,922,Y
3711,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,727,Y
3712,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,727,Y
3713,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,727,Y
3715,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,727,Y
3714,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,727,Y
3716,0,0,0,N,treated,EM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,7,Y
3717,0,0,0,C,treated,EM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,7,Y
3718,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,7,Y
3720,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,7,Y
3719,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,7,Y
3721,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,206,Y
3722,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,206,Y
3723,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,206,Y
3725,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,206,Y
3724,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,206,Y
3726,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Reserve,N,206,Y
3727,0,0,0,N,natural,EN,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,319,Y
3728,0,0,0,C,natural,EN,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,319,Y
3729,0,0,0,C,treated,FM,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,319,Y
3731,0,0,0,C,treated,FM,thn_cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,319,Y
3730,0,0,0,C,natural,EN,thn_cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,319,Y
3732,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,826,Y
3733,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,826,Y
3734,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,826,Y
3736,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,826,Y
3735,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,826,Y
3737,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,840,Y
3738,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,840,Y
3739,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,840,Y
3741,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,840,Y
3740,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,840,Y
3742,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,871,Y
3743,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,871,Y
3744,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,871,Y
3746,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,871,Y
3745,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,871,Y
3747,0,0,0,N,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1001,Y
3748,0,0,0,C,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1001,Y
3749,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1001,Y
3751,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1001,Y
3750,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1001,Y
3752,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,132,Y
3753,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,132,Y
3754,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,132,Y
3756,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,132,Y
3755,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,132,Y
3757,0,0,0,N,treated,EM,cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,166,N
3758,0,0,0,C,treated,EM,cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,166,N
3759,0,0,0,C,treated,FM,cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,166,N
3761,0,0,0,C,treated,FM,thn_cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,166,N
3760,0,0,0,C,treated,EM,thn_cwh_vm_1_cw_fdc,cwh_vm_1_cw_fdc,Operable,Y,166,N
3762,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,352,Y
3763,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,352,Y
3764,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,352,Y
3766,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,352,Y
3765,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,352,Y
3767,0,0,0,N,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,537,Y
3768,0,0,0,C,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,537,Y
3769,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,537,Y
3771,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,537,Y
3770,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,537,Y
3772,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,872,Y
3773,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,872,Y
3774,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,872,Y
3776,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,872,Y
3775,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,872,Y
3777,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,62,Y
3778,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,62,Y
3779,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,62,Y
3781,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,62,Y
3780,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,62,Y
3782,0,0,0,N,treated,EM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,63,Y
3783,0,0,0,C,treated,EM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,63,Y
3784,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,63,Y
3786,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,63,Y
3785,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,63,Y
3787,0,0,0,N,treated,EM,cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,Y,328,Y
3788,0,0,0,C,treated,EM,cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,Y,328,Y
3789,0,0,0,C,treated,FM,cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,Y,328,Y
3791,0,0,0,C,treated,FM,thn_cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,Y,328,Y
3790,0,0,0,C,treated,EM,thn_cwh_dm_x_cw_fdc,cwh_dm_x_cw_fdc,Operable,Y,328,Y
3792,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,109,Y
3793,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,109,Y
3794,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,109,Y
3795,0,0,0,N,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Low Operability,N,632,Y
3796,0,0,0,C,natural,EN,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Low Operability,N,632,Y
3797,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Low Operability,N,632,Y
3798,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,806,Y
3799,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,806,Y
3800,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,806,Y
3802,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,806,Y
3801,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,806,Y
3803,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,917,Y
3804,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,917,Y
3805,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,917,Y
3807,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,917,Y
3806,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,917,Y
3808,0,0,0,N,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,336,Y
3809,0,0,0,C,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,336,Y
3810,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,336,Y
3812,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,336,Y
3811,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,336,Y
3813,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,334,Y
3814,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,334,Y
3815,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,334,Y
3817,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,334,Y
3816,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,334,Y
3818,0,0,0,N,treated,EM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,816,Y
3819,0,0,0,C,treated,EM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,816,Y
3820,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,816,Y
3822,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,816,Y
3821,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,816,Y
3823,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,817,Y
3824,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,817,Y
3825,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,817,Y
3827,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,817,Y
3826,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,817,Y
3828,0,0,0,N,natural,EN,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,87,Y
3829,0,0,0,C,natural,EN,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,87,Y
3830,0,0,0,C,treated,FM,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,87,Y
3832,0,0,0,C,treated,FM,thn_cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,87,Y
3831,0,0,0,C,natural,EN,thn_cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,87,Y
3833,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,823,Y
3834,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,823,Y
3835,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,823,Y
3837,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,823,Y
3836,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,823,Y
3838,0,0,0,N,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,477,N
3839,0,0,0,C,treated,EM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,477,N
3840,0,0,0,C,treated,FM,cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,477,N
3842,0,0,0,C,treated,FM,thn_cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,477,N
3841,0,0,0,C,treated,EM,thn_cwh_vm_2_cw_fdc,cwh_vm_2_cw_fdc,Operable,Y,477,N
3843,0,0,0,N,treated,EM,cwh_vm_1_fdc_x,cwh_vm_1_fdc_x,Operable,Y,39,N
3844,0,0,0,C,treated,EM,cwh_vm_1_fdc_x,cwh_vm_1_fdc_x,Operable,Y,39,N
3845,0,0,0,C,treated,FM,cwh_vm_1_fdc_x,cwh_vm_1_fdc_x,Operable,Y,39,N
3847,0,0,0,C,treated,FM,thn_cwh_vm_1_fdc_x,cwh_vm_1_fdc_x,Operable,Y,39,N
3846,0,0,0,C,treated,EM,thn_cwh_vm_1_fdc_x,cwh_vm_1_fdc_x,Operable,Y,39,N
3848,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,103,Y
3849,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,103,Y
3850,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,103,Y
3851,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,106,Y
3852,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,106,Y
3853,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,N,106,Y
3854,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,707,Y
3855,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,707,Y
3856,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,707,Y
3858,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,707,Y
3857,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,707,Y
3859,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,940,Y
3860,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,940,Y
3861,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,940,Y
3863,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,940,Y
3862,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,940,Y
3864,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1054,Y
3865,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1054,Y
3866,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1054,Y
3868,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1054,Y
3867,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,1054,Y
3869,0,0,0,N,treated,EM,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,312,Y
3870,0,0,0,C,treated,EM,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,312,Y
3871,0,0,0,C,treated,FM,cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,312,Y
3873,0,0,0,C,treated,FM,thn_cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,312,Y
3872,0,0,0,C,treated,EM,thn_cwh_vm_2_fdc_cw,cwh_vm_2_fdc_cw,Operable,Y,312,Y
3874,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,929,Y
3875,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,929,Y
3876,0,0,0,C,treated,FM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,929,Y
3878,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,929,Y
3877,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,929,Y
3879,0,0,0,N,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,987,Y
3880,0,0,0,C,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,987,Y
3881,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,987,Y
3883,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,987,Y
3882,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,987,Y
3884,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,854,Y
3885,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,854,Y
3886,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,854,Y
3888,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,854,Y
3887,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,854,Y
3889,0,0,0,N,treated,EM,cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,859,N
3890,0,0,0,C,treated,EM,cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,859,N
3891,0,0,0,C,treated,FM,cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,859,N
3893,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,859,N
3892,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,859,N
3894,0,0,0,N,treated,EM,cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,856,N
3895,0,0,0,C,treated,EM,cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,856,N
3896,0,0,0,C,treated,FM,cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,856,N
3898,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,856,N
3897,0,0,0,C,treated,EM,thn_cwh_dm_x_fdc_dr,cwh_dm_x_fdc_dr,Operable,Y,856,N
3899,0,0,0,N,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,832,Y
3900,0,0,0,C,treated,EM,cwh_dm_x_fdc_hw,cwh_dm_x_fdc_hw,Operable,Y,832,Y
